"areaId","N1","w_total","Peri","Malabo","Baney","Luba","Riaba","Moka","Ureka","N2.ti_mal","N2.ti_ban","N2.ti_lub","N2.ti_ria","N2.ti_mok","N2.ti_ure","N2.to","t.ti_mal","t.ti_ban","t.ti_lub","t.ti_ria","t.ti_mok","t.ti_ure","t.to","t_mal","dest"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
335,19485,595,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,8.07738831611494,19.4872315817838,75.4693802207895,74.3967198046154,96.465914028,126.9018854,148.077388316115,8.07738831611494,"to"
