"areaId","dest","w","N1","N2","d","d_mal","t","t_mal","Peri","Malabo","Baney","Luba","Riaba","Moka","Ureka"
338,"ti_mok",1,6008,680,46499.3235070906,2826.72558005902,98.752322538,9.48839277782759,1,0,0,0,0,0,0
338,"ti_ure",0,6008,64,59698.9046256859,2826.72558005902,129.1882939,9.48839277782759,1,0,0,0,0,0,0
339,"to",73,3051,1071785,239303.746078447,3817.73096583847,150.013959950713,10.0139599507126,1,0,0,0,0,0,0
339,"ti_ban",2,3051,27025,3543.53083393834,3817.73096583847,15.1125825137568,10.0139599507126,1,0,0,0,0,0,0
339,"ti_mal",14,3051,189560,3817.73096583847,3817.73096583847,10.0139599507126,10.0139599507126,1,0,0,0,0,0,0
339,"ti_lub",4,3051,6434,41361.7219733013,3817.73096583847,78.3112050892105,10.0139599507126,1,0,0,0,0,0,0
339,"ti_ria",2,3051,2187,36471.679208914,3817.73096583847,69.9812213538462,10.0139599507126,1,0,0,0,0,0,0
339,"ti_mok",1,3051,680,46843.2120595932,3817.73096583847,99.307738886,10.0139599507126,1,0,0,0,0,0,0
339,"ti_ure",0,3051,64,60106.9616317391,3817.73096583847,129.7437102,10.0139599507126,1,0,0,0,0,0,0
340,"to",8,313,1071785,240297.894149623,4811.87903701462,150.569376293839,10.5693762938391,1,0,0,0,0,0,0
340,"ti_ban",0,313,27025,2868.795073847,4811.87903701462,14.7154003589189,10.5693762938391,1,0,0,0,0,0,0
340,"ti_mal",5,313,189560,4811.87903701462,4811.87903701462,10.5693762938391,10.5693762938391,1,0,0,0,0,0,0
340,"ti_lub",0,313,6434,42016.2072228948,4811.87903701462,78.8666214244737,10.5693762938391,1,0,0,0,0,0,0
340,"ti_ria",0,313,2187,36635.5222285299,4811.87903701462,69.4258050130769,10.5693762938391,1,0,0,0,0,0,0
340,"ti_mok",0,313,680,47205.7331774039,4811.87903701462,99.86315523,10.5693762938391,1,0,0,0,0,0,0
340,"ti_ure",0,313,64,60528.7532848903,4811.87903701462,130.2991266,10.5693762938391,1,0,0,0,0,0,0
386,"to",27,572,1071785,243694.311833041,8208.29672043335,148.039885995356,8.03988599535632,0,0,0,0,1,0,0
386,"ti_ban",0,572,27025,14710.3343031184,8208.29672043335,23.3411117818649,8.03988599535632,0,0,0,0,1,0,0
386,"ti_mal",0,572,189560,8208.29672043335,8208.29672043335,8.03988599535632,8.03988599535632,0,0,0,0,1,0,0
386,"ti_lub",2,572,6434,33911.0043355258,8208.29672043335,70.9720618894737,8.03988599535632,0,0,0,0,1,0,0
386,"ti_ria",0,572,2187,35656.334302464,8208.29672043335,76.0431586669231,8.03988599535632,0,0,0,0,1,0,0
386,"ti_mok",0,572,680,43065.7661927649,8208.29672043335,91.968595686,8.03988599535632,0,0,0,0,1,0,0
386,"ti_ure",0,572,64,55228.5057670837,8208.29672043335,122.404567,8.03988599535632,0,0,0,0,1,0,0
387,"to",18,204,1071785,242698.631298978,7212.61618636953,147.395744243402,7.3957442434023,0,0,0,0,1,0,0
387,"ti_ban",0,204,27025,13716.1653548356,7212.61618636953,22.3691240245405,7.3957442434023,0,0,0,0,1,0,0
387,"ti_mal",0,204,189560,7212.61618636953,7212.61618636953,7.3957442434023,7.3957442434023,0,0,0,0,1,0,0
387,"ti_lub",0,204,6434,34359.6516469613,7212.61618636953,70.9613030971052,7.3957442434023,0,0,0,0,1,0,0
387,"ti_ria",0,204,2187,35488.1700884403,7212.61618636953,75.5944484603846,7.3957442434023,0,0,0,0,1,0,0
387,"ti_mok",1,204,680,43183.4619409465,7212.61618636953,91.957836912,7.3957442434023,0,0,0,0,1,0,0
387,"ti_ure",0,204,64,55471.840380025,7212.61618636953,122.3938083,7.3957442434023,0,0,0,0,1,0,0
390,"to",8,142,1071785,239719.901717684,4233.88660507601,147.187879875069,7.18787987506897,0,0,1,0,0,0,0
390,"ti_ban",0,142,27025,10738.6279349272,4233.88660507601,20.702859252,7.18787987506897,0,0,1,0,0,0,0
390,"ti_mal",0,142,189560,4233.88660507601,4233.88660507601,7.18787987506897,7.18787987506897,0,0,1,0,0,0,0
390,"ti_lub",0,142,6434,35839.1474085049,4233.88660507601,72.62756787,7.18787987506897,0,0,1,0,0,0,0
390,"ti_ria",0,142,2187,35149.5317003374,4233.88660507601,75.0483116026923,7.18787987506897,0,0,1,0,0,0,0
390,"ti_mok",1,142,680,43671.924430011,4233.88660507601,93.624101654,7.18787987506897,0,0,1,0,0,0,0
390,"ti_ure",0,142,64,56301.9547464576,4233.88660507601,124.060073,7.18787987506897,0,0,1,0,0,0,0
391,"to",60,1236,1071785,238733.997975813,3247.98286320494,147.170219434126,7.17021943412644,0,0,1,0,0,0,0
391,"ti_ban",1,1236,27025,9748.61442138761,3247.98286320494,20.1474376614054,7.17021943412644,0,0,1,0,0,0,0
391,"ti_mal",0,1236,189560,3247.98286320494,3247.98286320494,7.17021943412644,7.17021943412644,0,0,1,0,0,0,0
391,"ti_lub",0,1236,6434,36373.812512347,3247.98286320494,73.1829894594737,7.17021943412644,0,0,1,0,0,0,0
391,"ti_ria",0,1236,2187,35092.8258296719,3247.98286320494,74.6929246426923,7.17021943412644,0,0,1,0,0,0,0
391,"ti_mok",0,1236,680,43879.032857641,3247.98286320494,94.179523248,7.17021943412644,0,0,1,0,0,0,0
391,"ti_ure",0,1236,64,56611.213954145,3247.98286320494,124.6154946,7.17021943412644,0,0,1,0,0,0,0
392,"to",11,136,1071785,237759.218365124,2273.20325251571,147.252094936851,7.25209493685057,0,0,1,0,0,0,0
392,"ti_ban",0,136,27025,8760.55638960365,2273.20325251571,19.5920160711622,7.25209493685057,0,0,1,0,0,0,0
392,"ti_mal",0,136,189560,2273.20325251571,2273.20325251571,7.25209493685057,7.25209493685057,0,0,1,0,0,0,0
392,"ti_lub",0,136,6434,36927.7544882098,2273.20325251571,73.738411051579,7.25209493685057,0,0,1,0,0,0,0
392,"ti_ria",0,136,2187,35064.4900004733,2273.20325251571,74.3084020061538,7.25209493685057,0,0,1,0,0,0,0
392,"ti_mok",0,136,680,44107.7929245732,2273.20325251571,94.734944842,7.25209493685057,0,0,1,0,0,0,0
392,"ti_ure",0,136,64,56936.3198950282,2273.20325251571,125.1709162,7.25209493685057,0,0,1,0,0,0,0
393,"to",263,6916,1071785,236820.171122476,1334.15600986779,147.396502652977,7.39650265297701,0,0,1,0,0,0,0
393,"ti_ban",4,6916,27025,7775.19902033164,1334.15600986779,19.0365944805405,7.39650265297701,0,0,1,0,0,0,0
393,"ti_mal",2,6916,189560,1334.15600986779,1334.15600986779,7.39650265297701,7.39650265297701,0,0,1,0,0,0,0
393,"ti_lub",24,6916,6434,37500.1191704255,1334.15600986779,74.2938326434211,7.39650265297701,0,0,1,0,0,0,0
393,"ti_ria",3,6916,2187,35064.5930320179,1334.15600986779,73.8988281642308,7.39650265297701,0,0,1,0,0,0,0
393,"ti_mok",2,6916,680,44357.869725174,1334.15600986779,95.290366438,7.39650265297701,0,0,1,0,0,0,0
393,"ti_ure",0,6916,64,57277.0028220366,1334.15600986779,125.7263378,7.39650265297701,0,0,1,0,0,0,0
394,"to",369,13462,1071785,236108.065783872,622.05067126411,147.875028218172,7.87502821817241,0,0,1,0,0,0,0
394,"ti_ban",31,13462,27025,6793.71731610879,622.05067126411,18.8730186675135,7.87502821817241,0,0,1,0,0,0,0
394,"ti_mal",1,13462,189560,622.05067126411,622.05067126411,7.87502821817241,7.87502821817241,0,0,1,0,0,0,0
394,"ti_lub",25,13462,6434,38090.0758081937,622.05067126411,75.1269650239474,7.87502821817241,0,0,1,0,0,0,0
394,"ti_ria",18,13462,2187,35093.1344182403,622.05067126411,73.8166903180769,7.87502821817241,0,0,1,0,0,0,0
394,"ti_mok",5,13462,680,44628.9046571989,622.05067126411,96.12349883,7.87502821817241,0,0,1,0,0,0,0
394,"ti_ure",0,13462,64,57632.9862434862,622.05067126411,126.5594702,7.87502821817241,0,0,1,0,0,0,0
395,"to",319,15397,1071785,236480.184654585,994.169541977185,148.595037384023,8.59503738402299,0,0,1,0,0,0,0
395,"ti_ban",90,15397,27025,5818.07261438063,994.169541977185,18.513517310973,8.59503738402299,0,0,1,0,0,0,0
395,"ti_mal",5,15397,189560,994.169541977185,994.169541977185,8.59503738402299,8.59503738402299,0,0,1,0,0,0,0
395,"ti_lub",44,15397,6434,38696.8199743343,994.169541977185,76.3766635836842,8.59503738402299,0,0,1,0,0,0,0
395,"ti_ria",6,15397,2187,35150.0450312123,994.169541977185,73.4755166296154,8.59503738402299,0,0,1,0,0,0,0
395,"ti_mok",10,15397,680,44920.5185338321,994.169541977185,97.37319736,8.59503738402299,0,0,1,0,0,0,0
395,"ti_ure",1,15397,64,58003.9886391058,994.169541977185,127.8091687,8.59503738402299,0,0,1,0,0,0,0
396,"to",96,4531,1071785,237379.225847805,1893.21073519691,148.927251357184,8.92725135718391,0,0,1,0,0,0,0
396,"ti_ban",7,4531,27025,4851.78707817209,1893.21073519691,16.3583367666486,8.92725135718391,0,0,1,0,0,0,0
396,"ti_mal",0,4531,189560,1893.21073519691,1893.21073519691,8.92725135718391,8.92725135718391,0,0,1,0,0,0,0
396,"ti_lub",25,4531,6434,39319.5744031492,1893.21073519691,76.9720903539474,8.92725135718391,0,0,1,0,0,0,0
396,"ti_ria",3,4531,2187,35235.1872575866,1893.21073519691,71.3203360823077,8.92725135718391,0,0,1,0,0,0,0
396,"ti_mok",0,4531,680,45232.3132033132,1893.21073519691,97.968624146,8.92725135718391,0,0,1,0,0,0,0
396,"ti_ure",1,4531,64,58389.7235996328,1893.21073519691,128.4045955,8.92725135718391,0,0,1,0,0,0,0
397,"to",30,481,1071785,238345.13470732,2859.11959471165,149.368663693552,9.36866369355173,0,0,1,0,0,0,0
397,"ti_ban",5,481,27025,3901.8198418899,2859.11959471165,15.8116934639189,9.36866369355173,0,0,1,0,0,0,0
397,"ti_mal",3,481,189560,2859.11959471165,2859.11959471165,9.36866369355173,9.36866369355173,0,0,1,0,0,0,0
397,"ti_lub",3,481,6434,39957.590478161,2859.11959471165,77.5275119457895,9.36866369355173,0,0,1,0,0,0,0
397,"ti_ria",0,481,2187,35348.3570456922,2859.11959471165,70.7649197426923,9.36866369355173,0,0,1,0,0,0,0
397,"ti_mok",0,481,680,45563.8743349858,2859.11959471165,98.52404574,9.36866369355173,0,0,1,0,0,0,0
397,"ti_ure",0,481,64,58789.9011031665,2859.11959471165,128.9600171,9.36866369355173,0,0,1,0,0,0,0
398,"to",84,3320,1071785,239327.801792592,3841.78667998437,151.034695845115,11.0346958451149,1,0,0,0,0,0,0
398,"ti_ban",1,3320,27025,2983.79706931724,3841.78667998437,16.5433106120811,11.0346958451149,1,0,0,0,0,0,0
398,"ti_mal",42,3320,189560,3841.78667998437,3841.78667998437,11.0346958451149,11.0346958451149,1,0,0,0,0,0,0
398,"ti_lub",5,3320,6434,40610.1489775139,3841.78667998437,79.1937766631579,11.0346958451149,1,0,0,0,0,0,0
398,"ti_ria",0,3320,2187,35489.2862501764,3841.78667998437,71.6399064453846,11.0346958451149,1,0,0,0,0,0,0
398,"ti_mok",5,3320,680,45914.7737492726,3841.78667998437,100.19031045,11.0346958451149,1,0,0,0,0,0,0
398,"ti_ure",0,3320,64,59204.2283411229,3841.78667998437,130.6262818,11.0346958451149,1,0,0,0,0,0,0
399,"to",17,574,1071785,240317.011034322,4830.99592171399,151.18950753392,11.1895075339195,1,0,0,0,0,0,0
399,"ti_ban",0,574,27025,2139.24690648232,4830.99592171399,15.0772417355946,11.1895075339195,1,0,0,0,0,0,0
399,"ti_mal",4,574,189560,4830.99592171399,4830.99592171399,11.1895075339195,11.1895075339195,1,0,0,0,0,0,0
399,"ti_lub",0,574,6434,41276.5600274614,4830.99592171399,79.4867526726315,11.1895075339195,1,0,0,0,0,0,0
399,"ti_ria",0,574,2187,35657.6457429269,4830.99592171399,69.9165274461538,11.1895075339195,1,0,0,0,0,0,0
399,"ti_mok",0,574,680,46284.5715700754,4830.99592171399,100.483286454,11.1895075339195,1,0,0,0,0,0,0
399,"ti_ure",0,574,64,59632.4103153322,4830.99592171399,130.9192578,11.1895075339195,1,0,0,0,0,0,0
401,"to",0,70,1071785,242303.655430214,6817.64031760593,152.300340220057,12.3003402200575,1,0,0,0,0,0,0
401,"ti_ban",0,70,27025,1380.75385870627,6817.64031760593,14.0991409877838,12.3003402200575,1,0,0,0,0,0,0
401,"ti_mal",4,70,189560,6817.64031760593,6817.64031760593,12.3003402200575,12.3003402200575,1,0,0,0,0,0,0
401,"ti_lub",0,70,6434,42648.328963327,6817.64031760593,80.5975853560526,12.3003402200575,1,0,0,0,0,0,0
401,"ti_ria",0,70,2187,36075.0564435996,6817.64031760593,67.6948410819231,12.3003402200575,1,0,0,0,0,0,0
401,"ti_mok",0,70,680,47079.0581730658,6817.64031760593,101.594119146,12.3003402200575,1,0,0,0,0,0,0
401,"ti_ure",0,70,64,60529.1527491136,6817.64031760593,132.0300905,12.3003402200575,1,0,0,0,0,0,0
443,"to",2,25,1071785,245792.796587684,10306.7814750758,167.371400503333,27.3714005033333,0,0,0,0,1,0,0
443,"ti_ban",0,25,27025,16650.0615882522,10306.7814750758,45.0153396954054,27.3714005033333,0,0,0,0,1,0,0
443,"ti_mal",0,25,189560,10306.7814750758,10306.7814750758,27.3714005033333,27.3714005033333,0,0,0,0,1,0,0
443,"ti_lub",0,25,6434,32172.113549422,10306.7814750758,85.1161581252632,27.3714005033333,0,0,0,0,1,0,0
443,"ti_ria",0,25,2187,35107.9750072083,10306.7814750758,92.4273814434615,27.3714005033333,0,0,0,0,1,0,0
443,"ti_mok",1,25,680,41907.0006790257,10306.7814750758,106.11269193,27.3714005033333,0,0,0,0,1,0,0
443,"ti_ure",0,25,64,53819.7374248714,10306.7814750758,136.5486633,27.3714005033333,0,0,0,0,1,0,0
445,"to",2,95,1071785,243824.917533236,8338.90242062788,147.974723632471,7.97472363247126,0,0,0,0,1,0,0
445,"ti_ban",0,95,27025,14653.2867596248,8338.90242062788,23.7406025386486,7.97472363247126,0,0,0,0,1,0,0
445,"ti_mal",0,95,189560,8338.90242062788,8338.90242062788,7.97472363247126,7.97472363247126,0,0,0,0,1,0,0
445,"ti_lub",0,95,6434,33019.9817041956,8338.90242062788,69.5898245836842,7.97472363247126,0,0,0,0,1,0,0
445,"ti_ria",0,95,2187,34679.3333550826,8338.90242062788,75.3026296926923,7.97472363247126,0,0,0,0,1,0,0
445,"ti_mok",0,95,680,42077.4674815124,8338.90242062788,90.586358382,7.97472363247126,0,0,0,0,1,0,0
445,"ti_ure",0,95,64,54262.8102210168,8338.90242062788,121.0223297,7.97472363247126,0,0,0,0,1,0,0
447,"to",12,301,1071785,241875.293008215,6389.27789560675,147.854900208816,7.85490020881609,0,0,0,0,1,0,0
447,"ti_ban",0,301,27025,12656.6702477495,6389.27789560675,22.6297593568378,7.85490020881609,0,0,0,0,1,0,0
447,"ti_mal",0,301,189560,6389.27789560675,6389.27789560675,7.85490020881609,7.85490020881609,0,0,0,0,1,0,0
447,"ti_lub",0,301,6434,33964.3035470668,6389.27789560675,71.8115527894737,7.85490020881609,0,0,0,0,1,0,0
447,"ti_ria",0,301,2187,34361.65511869,6389.27789560675,76.1045360211538,7.85490020881609,0,0,0,0,1,0,0
447,"ti_mok",1,301,680,42341.6027729024,6389.27789560675,92.808086586,7.85490020881609,0,0,0,0,1,0,0
447,"ti_ure",0,301,64,54775.2073053633,6389.27789560675,123.2440579,7.85490020881609,0,0,0,0,1,0,0
448,"to",0,34,1071785,240913.483364297,5427.46825168906,148.703508594678,8.70350859467816,0,0,0,0,1,0,0
448,"ti_ban",0,34,27025,11658.4463654176,5427.46825168906,22.9169656203243,8.70350859467816,0,0,0,0,1,0,0
448,"ti_mal",0,34,189560,5427.46825168906,5427.46825168906,8.70350859467816,8.70350859467816,0,0,0,0,1,0,0
448,"ti_lub",0,34,6434,34470.1888284756,5427.46825168906,73.730831055,8.70350859467816,0,0,0,0,1,0,0
448,"ti_ria",0,34,2187,34245.4342386918,5427.46825168906,77.0141359976923,8.70350859467816,0,0,0,0,1,0,0
448,"ti_mok",0,34,680,42508.2744363757,5427.46825168906,94.727364846,8.70350859467816,0,0,0,0,1,0,0
448,"ti_ure",0,34,64,55056.8076523989,5427.46825168906,125.1633362,8.70350859467816,0,0,0,0,1,0,0
449,"to",4,93,1071785,239967.805295558,4481.79018294949,148.667849626977,8.66784962697701,0,0,1,0,0,0,0
449,"ti_ban",2,93,27025,10660.2993586349,4481.79018294949,22.3615440286757,8.66784962697701,0,0,1,0,0,0,0
449,"ti_mal",0,93,189560,4481.79018294949,4481.79018294949,8.66784962697701,8.66784962697701,0,0,1,0,0,0,0
449,"ti_lub",0,93,6434,34997.2716113008,4481.79018294949,74.2862526465789,8.66784962697701,0,0,1,0,0,0,0
449,"ti_ria",0,93,2187,34158.0358616072,4481.79018294949,76.70699638,8.66784962697701,0,0,1,0,0,0,0
449,"ti_mok",0,93,680,42697.667782279,4481.79018294949,95.28278644,8.66784962697701,0,0,1,0,0,0,0
449,"ti_ure",0,93,64,55355.003229728,4481.79018294949,125.7187578,8.66784962697701,0,0,1,0,0,0,0
450,"to",16,2729,1071785,239051.118660925,3565.10354831669,147.865109299379,7.86510929937931,0,0,1,0,0,0,0
450,"ti_ban",30,2729,27025,9662.25282680022,3565.10354831669,20.9634945841892,7.86510929937931,0,0,1,0,0,0,0
450,"ti_mal",0,2729,189560,3565.10354831669,3565.10354831669,7.86510929937931,7.86510929937931,0,0,1,0,0,0,0
450,"ti_lub",19,2729,6434,35544.608684308,3565.10354831669,73.9990463842105,7.86510929937931,0,0,1,0,0,0,0
450,"ti_ria",1,2729,2187,34099.681345063,3565.10354831669,75.5089815726923,7.86510929937931,0,0,1,0,0,0,0
450,"ti_mok",6,2729,680,42909.4817015852,3565.10354831669,94.995580182,7.86510929937931,0,0,1,0,0,0,0
450,"ti_ure",0,2729,64,55669.5271322708,3565.10354831669,125.4315515,7.86510929937931,0,0,1,0,0,0,0
451,"to",67,3833,1071785,238193.037043152,2707.0219305442,148.592268228563,8.59226822856322,0,0,1,0,0,0,0
451,"ti_ban",6,3833,27025,8664.34135203011,2707.0219305442,20.474599703973,8.59226822856322,0,0,1,0,0,0,0
451,"ti_mal",1,3833,189560,2707.0219305442,2707.0219305442,8.59226822856322,8.59226822856322,0,0,1,0,0,0,0
451,"ti_lub",25,3833,6434,36111.2790447244,2707.0219305442,75.3970958236842,8.59226822856322,0,0,1,0,0,0,0
451,"ti_ria",3,3833,2187,34070.5199642054,2707.0219305442,75.2982093096154,8.59226822856322,0,0,1,0,0,0,0
451,"ti_mok",3,3833,680,43143.3859954421,2707.0219305442,96.39362963,8.59226822856322,0,0,1,0,0,0,0
451,"ti_ure",0,3833,64,56000.104259725,2707.0219305442,126.829601,8.59226822856322,0,0,1,0,0,0,0
452,"to",90,4216,1071785,237471.07209445,1985.05698184168,147.484915459724,7.48491545972414,0,0,1,0,0,0,0
452,"ti_ban",20,4216,27025,7666.61715935267,1985.05698184168,18.808319277,7.48491545972414,0,0,1,0,0,0,0
452,"ti_mal",0,4216,189560,1985.05698184168,1985.05698184168,7.48491545972414,7.48491545972414,0,0,1,0,0,0,0
452,"ti_lub",32,4216,6434,36696.3871155644,1985.05698184168,74.5221130836842,7.48491545972414,0,0,1,0,0,0,0
452,"ti_ria",2,4216,2187,34070.6266115926,1985.05698184168,73.7232324596154,7.48491545972414,0,0,1,0,0,0,0
452,"ti_mok",3,4216,680,43399.0234870486,1985.05698184168,95.51864686,7.48491545972414,0,0,1,0,0,0,0
452,"ti_ure",0,4216,64,56346.4520946905,1985.05698184168,125.9546182,7.48491545972414,0,0,1,0,0,0,0
453,"to",109,2600,1071785,237082.075939992,1596.06082738376,147.738284318782,7.73828431878161,0,0,1,0,0,0,0
453,"ti_ban",3,2600,27025,6669.16403217892,1596.06082738376,18.252892450973,7.73828431878161,0,0,1,0,0,0,0
453,"ti_mal",0,2600,189560,1596.06082738376,1596.06082738376,7.73828431878161,7.73828431878161,0,0,1,0,0,0,0
453,"ti_lub",6,2600,6434,37299.065164923,1596.06082738376,75.0775346728947,7.73828431878161,0,0,1,0,0,0,0
453,"ti_ria",1,2600,2187,34100.0009596615,1596.06082738376,73.2148917665385,7.73828431878161,0,0,1,0,0,0,0
453,"ti_mok",3,2600,680,43676.0125208345,1596.06082738376,96.074068456,7.73828431878161,0,0,1,0,0,0,0
453,"ti_ure",0,2600,64,56708.2816455985,1596.06082738376,126.5100398,7.73828431878161,0,0,1,0,0,0,0
454,"to",115,3624,1071785,237260.512581996,1774.49746938755,148.044530514724,8.04453051472414,0,0,1,0,0,0,0
454,"ti_ban",1,3624,27025,5672.12464989943,1774.49746938755,17.697465623,8.04453051472414,0,0,1,0,0,0,0
454,"ti_mal",0,3624,189560,1774.49746938755,1774.49746938755,8.04453051472414,8.04453051472414,0,0,1,0,0,0,0
454,"ti_lub",5,3624,6434,37918.4753024441,1774.49746938755,75.6329614986842,8.04453051472414,0,0,1,0,0,0,0
454,"ti_ria",7,3624,2187,34158.5673504337,1774.49746938755,72.6594649419231,8.04453051472414,0,0,1,0,0,0,0
454,"ti_mok",0,3624,680,43973.9494865788,1774.49746938755,96.629495312,8.04453051472414,0,0,1,0,0,0,0
454,"ti_ure",0,3624,64,57085.2984012973,1774.49746938755,127.0654667,8.04453051472414,0,0,1,0,0,0,0
455,"to",4,508,1071785,237882.833822894,2396.81871028639,148.789056548448,8.78905654844827,0,0,1,0,0,0,0
455,"ti_ban",5,508,27025,4675.76342398792,2396.81871028639,16.5953953925135,8.78905654844827,0,0,1,0,0,0,0
455,"ti_mal",0,508,189560,2396.81871028639,2396.81871028639,8.78905654844827,8.78905654844827,0,0,1,0,0,0,0
455,"ti_lub",2,508,6434,38553.8111191327,2396.81871028639,76.743815151579,8.78905654844827,0,0,1,0,0,0,0
455,"ti_ria",1,508,2187,34246.1761511661,2396.81871028639,71.5486217696154,8.78905654844827,0,0,1,0,0,0,0
455,"ti_mok",0,508,680,44292.4117769151,2396.81871028639,97.740348944,8.78905654844827,0,0,1,0,0,0,0
455,"ti_ure",0,508,64,57477.203616981,2396.81871028639,128.1763203,8.78905654844827,0,0,1,0,0,0,0
457,"to",6,885,1071785,239599.399231576,4113.38411896815,151.719769706885,11.7197697068851,1,0,0,0,0,0,0
457,"ti_ban",1,885,27025,2688.08920664106,4113.38411896815,17.4838599076216,11.7197697068851,1,0,0,0,0,0,0
457,"ti_mal",23,885,189560,4113.38411896815,4113.38411896815,11.7197697068851,11.7197697068851,1,0,0,0,0,0,0
457,"ti_lub",0,885,6434,39869.1953149437,4113.38411896815,79.8786179581579,11.7197697068851,1,0,0,0,0,0,0
457,"ti_ria",1,885,2187,34507.5623197621,4113.38411896815,72.6594844730769,11.7197697068851,1,0,0,0,0,0,0
457,"ti_mok",1,885,680,44989.140437144,4113.38411896815,100.875151748,11.7197697068851,1,0,0,0,0,0,0
457,"ti_ure",0,885,64,58304.4668772851,4113.38411896815,131.3111231,11.7197697068851,1,0,0,0,0,0,0
458,"to",8,280,1071785,240535.689551042,5049.67443843413,153.585385621517,13.5853856215172,1,0,0,0,0,0,0
458,"ti_ban",0,280,27025,1702.67800804203,5049.67443843413,17.1751633910541,13.5853856215172,1,0,0,0,0,0,0
458,"ti_mal",9,280,189560,5049.67443843413,5049.67443843413,13.5853856215172,13.5853856215172,1,0,0,0,0,0,0
458,"ti_lub",0,280,6434,40547.7931591596,5049.67443843413,81.8826307581579,13.5853856215172,1,0,0,0,0,0,0
458,"ti_ria",0,280,2187,34680.6902393581,5049.67443843413,72.201726395,13.5853856215172,1,0,0,0,0,0,0
458,"ti_mok",0,280,680,45366.4883453856,5049.67443843413,102.879164548,13.5853856215172,1,0,0,0,0,0,0
458,"ti_ure",0,280,64,58739.2129443103,5049.67443843413,133.3151359,13.5853856215172,1,0,0,0,0,0,0
459,"to",4,615,1071785,241492.091351718,6006.07623911044,153.680056124954,13.680056124954,1,0,0,0,0,0,0
459,"ti_ban",1,615,27025,752.929105411579,6006.07623911044,15.3179408323784,13.680056124954,1,0,0,0,0,0,0
459,"ti_mal",13,615,189560,6006.07623911044,6006.07623911044,13.680056124954,13.680056124954,1,0,0,0,0,0,0
459,"ti_lub",3,615,6434,41239.4155053485,6006.07623911044,81.9773012602632,13.680056124954,1,0,0,0,0,0,0
459,"ti_ria",1,615,2187,34881.5691920847,6006.07623911044,69.1822845207692,13.680056124954,1,0,0,0,0,0,0
459,"ti_mok",1,615,680,45762.5293852243,6006.07623911044,102.973835048,13.680056124954,1,0,0,0,0,0,0
459,"ti_ure",0,615,64,59187.6249968645,6006.07623911044,133.4098064,13.680056124954,1,0,0,0,0,0,0
460,"to",27,2731,1071785,242460.335466125,6974.32035351684,153.312327936264,13.3123279362644,1,0,0,0,0,0,0
460,"ti_ban",3,2731,27025,478.738648356618,6974.32035351684,14.0376854842973,13.3123279362644,1,0,0,0,0,0,0
460,"ti_mal",162,2731,189560,6974.32035351684,6974.32035351684,13.3123279362644,13.3123279362644,1,0,0,0,0,0,0
460,"ti_lub",25,2731,6434,41943.4180297643,6974.32035351684,81.6095730744737,13.3123279362644,1,0,0,0,0,0,0
460,"ti_ria",9,2731,2187,35109.7228902176,6974.32035351684,67.2382906757692,13.3123279362644,1,0,0,0,0,0,0
460,"ti_mok",0,2731,680,46176.7826092053,6974.32035351684,102.606106856,13.3123279362644,1,0,0,0,0,0,0
460,"ti_ure",1,2731,64,59649.3948563722,6974.32035351684,133.0420782,13.3123279362644,1,0,0,0,0,0,0
502,"to",31,2028,1071785,245991.615630978,10505.60051837,149.436990573517,9.43699057351724,0,0,0,0,1,0,0
502,"ti_ban",6,2028,27025,16659.1239803938,10505.60051837,26.6148043437838,9.43699057351724,0,0,0,0,1,0,0
502,"ti_mal",3,2028,189560,10505.60051837,10505.60051837,9.43699057351724,9.43699057351724,0,0,0,0,1,0,0
502,"ti_lub",11,2028,6434,31263.1353219867,10505.60051837,66.7156227781579,9.43699057351724,0,0,0,0,1,0,0
502,"ti_ria",3,2028,2187,34144.2303868989,10505.60051837,74.0268460888462,9.43699057351724,0,0,0,0,1,0,0
502,"ti_mok",1,2028,680,40914.8613844941,10505.60051837,87.71215657,9.43699057351724,0,0,0,0,1,0,0
502,"ti_ure",0,2028,64,52846.9926264297,10505.60051837,118.1481279,9.43699057351724,0,0,0,0,1,0,0
503,"to",1,63,1071785,245026.662972545,9540.64785993712,148.811331480977,8.81133148097701,0,0,0,0,1,0,0
503,"ti_ban",0,63,27025,15661.2877950478,9540.64785993712,25.5039402414324,8.81133148097701,0,0,0,0,1,0,0
503,"ti_mal",0,63,189560,9540.64785993712,9540.64785993712,8.81133148097701,8.81133148097701,0,0,0,0,1,0,0
503,"ti_lub",0,63,6434,31686.3305736273,9540.64785993712,67.8264868823684,8.81133148097701,0,0,0,0,1,0,0
503,"ti_ria",0,63,2187,33909.790219649,9540.64785993712,74.6113134746154,8.81133148097701,0,0,0,0,1,0,0
503,"ti_mok",0,63,680,40990.0793880835,9540.64785993712,88.82302067,8.81133148097701,0,0,0,0,1,0,0
503,"ti_ure",0,63,64,53063.6540064316,9540.64785993712,119.258992,8.81133148097701,0,0,0,0,1,0,0
504,"to",13,225,1071785,244069.418387797,8583.40327518912,148.600650167805,8.6006501678046,0,0,0,0,1,0,0
504,"ti_ban",0,225,27025,14663.5615837304,8583.40327518912,24.9846158987838,8.6006501678046,0,0,0,0,1,0,0
504,"ti_mal",1,225,189560,8583.40327518912,8583.40327518912,8.6006501678046,8.6006501678046,0,0,0,0,1,0,0
504,"ti_lub",1,225,6434,32135.0057232567,8583.40327518912,68.9373509839474,8.6006501678046,0,0,0,0,1,0,0
