areaID,row,col,x,y,pop,pfpr,h,z,lambda
4149,32,88,33.229106025,2.895810142,1138.025390625,0.61103186160326,0.00785452330519704,0.0635124801482581,105.30372863728
4150,32,89,33.270772675,2.895810142,2114.6220703125,0.606327063441277,0.00770089847604792,0.0631119655613963,193.06052791784
4151,32,90,33.312439325,2.895810142,233.249465942383,0.619253362119198,0.00813209232215287,0.0642096776030567,22.1031161605346
4152,32,91,33.354105975,2.895810142,1366.69006347656,0.675498296916485,0.0104082396255196,0.068889411089877,154.499075119319
4153,32,92,33.395772625,2.895810142,800.941101074219,0.689205936193466,0.0110878233604631,0.0700066826475385,94.915779210095
4154,32,93,33.437439275,2.895810142,1266.65100097656,0.682213116288185,0.0107338148812153,0.0694378345508062,146.502804981713
4155,32,94,33.479105925,2.895810142,4496.94091796875,0.686383675336838,0.0109430476247377,0.0697773780749523,527.681491345598
4156,32,95,33.520772575,2.895810142,109.016754150391,0.741050480604172,0.0143087826989053,0.0741528919770538,15.7397880242753
4157,32,96,33.562439225,2.895810142,13.6270942687988,0.756408287286758,0.0155261498607962,0.0753575319146357,2.10073564598324
4158,32,97,33.604105875,2.895810142,,0.771852920055389,0.0169156870261671,0.0765583672487062,
4159,32,98,33.645772525,2.895810142,,0.787048432230949,0.0184795172084508,0.0777295797205119,
4160,32,99,33.687439175,2.895810142,,0.811896693706513,0.0215811383038572,0.0796232187660096,
4161,32,100,33.729105825,2.895810142,,0.815354390144348,0.0220788999744364,0.0798846274391756,
4162,32,101,33.770772475,2.895810142,9.2674503326416,0.814569091796875,0.0219642210592146,0.0798253019265704,1.90794802704025
4163,32,102,33.812439125,2.895810142,27.8023509979248,0.805651027560234,0.0207269176020451,0.0791497431253816,5.44750666135002
4164,32,103,33.854105775,2.895810142,,0.804554491043091,0.0205825781144062,0.0790664441305547,
4165,32,104,33.895772425,2.895810142,18.2281341552734,0.807539037466049,0.0209792943679058,0.0792930462839875,3.60851925452535
4166,32,105,33.937439075,2.895810142,18.2281341552734,0.80139966905117,0.0201761916816155,0.0788264989364101,3.49092252475415
4167,32,106,33.979105725,2.895810142,309.878265380859,0.802706184983254,0.020342913053689,0.0789259199543691,59.7606955222808
4168,32,107,34.020772375,2.895810142,45.601619720459,0.793478046059609,0.0192105011336623,0.0782221200435531,8.37954460956474
4169,32,108,34.062439025,2.895810142,364.812957763672,0.790843194127083,0.0189055094532185,0.078020494027323,66.1425571893867
4170,32,109,34.104105675,2.895810142,45.601619720459,0.76563125371933,0.0163339025759527,0.0760758980034195,7.32578517293793
4171,32,110,34.145772325,2.895810142,91.203239440918,0.750867030024529,0.0150696037962871,0.0749241062636687,13.7252911010936
4172,32,111,34.187438975,2.895810142,524.418640136719,0.750680208802223,0.0150545651670054,0.0749094695400033,78.8570726745039
4173,32,112,34.229105625,2.895810142,319.211334228516,0.747689926624298,0.0148168861556104,0.0746749792401821,47.3904872351035
4174,32,113,34.270772275,2.895810142,,0.716227944493294,0.0126197758129212,0.072183242480834,
4175,32,114,34.312438925,2.895810142,,0.659353241920471,0.0096779614994389,0.0675619279806754,
4176,32,115,34.354105575,2.895810142,67.8156051635742,0.623719854056835,0.00828797188453101,0.0645870166072821,6.51124030062887
4177,32,116,34.395772225,2.895810142,67.8156051635742,0.640697992146015,0.00891586991084093,0.0660122777512071,6.85329905462301
4178,32,117,34.437438875,2.895810142,,0.632674181759357,0.00861189372407359,0.0653404906440343,
4179,32,118,34.479105525,2.895810142,,0.646025137901306,0.00912529683705596,0.0664565319737849,
4180,32,119,34.520772175,2.895810142,,0.611726179122925,0.00787750997145637,0.0635714915657731,
4181,32,120,34.562438825,2.895810142,,0.619216402173042,0.00813081768367604,0.064206550964289,
4182,32,121,34.604105475,2.895810142,,0.524940599799156,0.0055249996061253,0.0560011257093227,
4183,32,122,34.645772125,2.895810142,,,,,
4184,32,123,34.687438775,2.895810142,,,,,
4185,32,124,34.729105425,2.895810142,,,,,
4186,32,125,34.770772075,2.895810142,,,,,
4187,32,126,34.812438725,2.895810142,,,,,
4188,32,127,34.854105375,2.895810142,,,,,
4189,32,128,34.895772025,2.895810142,,,,,
4190,32,129,34.937438675,2.895810142,,,,,
4191,32,130,34.979105325,2.895810142,,,,,
4192,32,131,35.020771975,2.895810142,,,,,
4193,33,1,29.604107475,2.854143492,,,,,
4194,33,2,29.645774125,2.854143492,,,,,
4195,33,3,29.687440775,2.854143492,,,,,
4196,33,4,29.729107425,2.854143492,,,,,
4197,33,5,29.770774075,2.854143492,,,,,
4198,33,6,29.812440725,2.854143492,,,,,
4199,33,7,29.854107375,2.854143492,,,,,
4200,33,8,29.895774025,2.854143492,,,,,
4201,33,9,29.937440675,2.854143492,,,,,
4202,33,10,29.979107325,2.854143492,,,,,
4203,33,11,30.020773975,2.854143492,,,,,
4204,33,12,30.062440625,2.854143492,,,,,
4205,33,13,30.104107275,2.854143492,,,,,
4206,33,14,30.145773925,2.854143492,,,,,
4207,33,15,30.187440575,2.854143492,,,,,
4208,33,16,30.229107225,2.854143492,,,,,
4209,33,17,30.270773875,2.854143492,,,,,
4210,33,18,30.312440525,2.854143492,,,,,
4211,33,19,30.354107175,2.854143492,,,,,
4212,33,20,30.395773825,2.854143492,,,,,
4213,33,21,30.437440475,2.854143492,,,,,
4214,33,22,30.479107125,2.854143492,,,,,
4215,33,23,30.520773775,2.854143492,,,,,
4216,33,24,30.562440425,2.854143492,,,,,
4217,33,25,30.604107075,2.854143492,,,,,
4218,33,26,30.645773725,2.854143492,,,,,
4219,33,27,30.687440375,2.854143492,,,,,
4220,33,28,30.729107025,2.854143492,,,,,
4221,33,29,30.770773675,2.854143492,,,,,
4222,33,30,30.812440325,2.854143492,,,,,
4223,33,31,30.854106975,2.854143492,,,,,
4224,33,32,30.895773625,2.854143492,3631.08813476563,0.286903200894594,0.00201167079458581,0.0330112775990101,165.562663859473
4225,33,33,30.937440275,2.854143492,2779.16528320313,0.264594597816467,0.00179897099634327,0.0306702174579996,121.969914461579
4226,33,34,30.979106925,2.854143492,3630.45092773438,0.23275348559022,0.00151681031597302,0.0272680243233248,151.101650672678
4227,33,35,31.020773575,2.854143492,4191.53955078125,0.276362141817808,0.0019095334682464,0.031909411542139,187.677878157222
4228,33,36,31.062440225,2.854143492,326.341583251953,0.284592378735542,0.00198902255355161,0.0327703818855065,14.8204591384759
4229,33,37,31.104106875,2.854143492,132.0908203125,0.28517034932971,0.00199467347963468,0.0328306679180102,6.00476159470326
4230,33,38,31.145773525,2.854143492,1218.1708984375,0.288480484932661,0.00202721414398141,0.0331754934868564,55.6956777303425
4231,33,39,31.187440175,2.854143492,153.469909667969,0.285654338896275,0.00199941257048383,0.0328811334292887,6.98248342026314
4232,33,40,31.229106825,2.854143492,230.840911865234,0.282041167318821,0.00196418760018282,0.0325039989799766,10.4373437598705
4233,33,41,31.270773475,2.854143492,329.133178710938,0.279935457706451,0.00194382198583756,0.0322837941689583,14.8277283602504
4234,33,42,31.312440125,2.854143492,809.579162597656,0.309590908437967,0.00224208307959507,0.0353570319453451,38.4119414933715
4235,33,43,31.354106775,2.854143492,931.706604003906,0.306025909483433,0.00220487993475116,0.0349907467246841,43.9280520457711
4236,33,44,31.395773425,2.854143492,19.7184715270996,0.348156928420067,0.00267055786583883,0.0392654932085414,1.00344880563136
4237,33,45,31.437440075,2.854143492,92.01953125,0.440421392023563,0.00393529511087126,0.0482317827318825,5.61765475288282
4238,33,46,31.479106725,2.854143492,65.7282333374024,0.455566985309124,0.00418386627019479,0.0496542178782435,4.14385590625692
4239,33,47,31.520773375,2.854143492,223.475997924805,0.465054159462452,0.00434674058774936,0.0505383883422933,14.3815023417648
4240,33,48,31.562440025,2.854143492,190.611892700195,0.460117446184158,0.00426127352080642,0.050078957956313,12.1357091267025
4241,33,49,31.604106675,2.854143492,387.796600341797,0.482087413370609,0.00465413880465877,0.0521127744577415,25.9137443817723
4242,33,50,31.645773325,2.854143492,216.903182983398,0.494404395222664,0.004889326475063,0.0532409151537749,14.9039192050956
4243,33,51,31.687439975,2.854143492,413.025360107422,0.522849964797497,0.00547888427353462,0.0558137959989782,30.3360004423614
4244,33,52,31.729106625,2.854143492,78.2067489624023,0.483132698535919,0.00467366282571363,0.0522088489835329,5.23827782551877
4245,33,53,31.770773275,2.854143492,384.806732177734,0.470533091425896,0.00444346080752316,0.0510466273772316,25.0627082420552
4246,33,54,31.812439925,2.854143492,1123.95288085938,0.466236367821693,0.00436744225078587,0.0506481996642521,72.5174126174589
4247,33,55,31.854106575,2.854143492,3831.90771484375,0.492040549516678,0.00484330539621325,0.0530250711181368,261.882617486594
4248,33,56,31.895773225,2.854143492,3356.21728515625,0.453238830268383,0.00414476059529666,0.0494364402546457,210.539392712236
4249,33,57,31.937439875,2.854143492,4116.53271484375,0.455340920686722,0.0041800544412188,0.0496330854953193,259.401971061231
4250,33,58,31.979106525,2.854143492,2208.46875,0.436045674979687,0.00386596622841735,0.0478183035067165,133.593764207898
4251,33,59,32.020773175,2.854143492,2067.46118164063,0.475787259936333,0.00453811233086921,0.0515323918445797,136.227046902133
4252,33,60,32.062439825,2.854143492,4280.064453125,0.455152218043804,0.00417687502011706,0.0496154434000791,269.597555258599
4253,33,61,32.104106475,2.854143492,4113.21240234375,0.416957948803902,0.00357571077376427,0.046001236277275,239.224168178363
4254,33,62,32.145773125,2.854143492,4670.0634765625,0.382318300902843,0.00309478410532208,0.042647015503145,253.568635819808
4255,33,63,32.187439775,2.854143492,4027.73217773438,0.387869422137737,0.00316819185452465,0.0431895340849079,221.067334876104
4256,33,64,32.229106425,2.854143492,2383.93823242188,0.458966503739357,0.00424157198132378,0.0499716430131308,151.401175938869
4257,33,65,32.270773075,2.854143492,3168.94091796875,0.416675554811954,0.00357155917473707,0.0459741888398619,184.199714968005
4258,33,66,32.312439725,2.854143492,6532.27783203125,0.42048721164465,0.00362793729572376,0.0463388586071836,382.65740746109
4259,33,67,32.354106375,2.854143492,3949.8291015625,0.461965197920799,0.00429307914781316,0.0502510828720118,252.483389928406
4260,33,68,32.395773025,2.854143492,1436.60546875,0.474397360384464,0.00451288982044947,0.0514040455557697,94.3682677404624
4261,33,69,32.437439675,2.854143492,1317.13256835938,0.485110410451889,0.00471081975921908,0.0523904547622955,88.614510991754
4262,33,70,32.479106325,2.854143492,1207.77612304688,0.50359003007412,0.00507231986244466,0.0540766771390026,84.764520864322
4263,33,71,32.520772975,2.854143492,1620.29125976563,0.536235809326172,0.0057813412517582,0.0570090933270712,122.944356215928
4264,33,72,32.562439625,2.854143492,842.041137695312,0.530707747638226,0.0056543416705408,0.0565166462882491,63.033295171176
4265,33,73,32.604106275,2.854143492,565.613464355469,0.498279543220997,0.00496570885727785,0.0535940760301667,39.2116611609491
4266,33,74,32.645772925,2.854143492,884.414611816406,0.457991306483746,0.00422494428560315,0.0498806543281041,56.0500223959871
4267,33,75,32.687439575,2.854143492,264.675201416016,0.506371281147003,0.00512907030939787,0.0543287995696053,18.6961779261472
4268,33,76,32.729106225,2.854143492,919.996948242188,0.544457848668098,0.00597593271090532,0.0577384604479921,71.245579408757
4269,33,77,32.770772875,2.854143492,1224.74597167969,0.557887129485607,0.0063093292085855,0.0589219427855725,98.1257947374981
4270,33,78,32.812439525,2.854143492,521.842346191406,0.53636893928051,0.00578443707425621,0.0570209322493866,39.609297739469
4271,33,79,32.854106175,2.854143492,645.827697753906,0.513828996419907,0.00528444716608091,0.0550027218056817,46.4261941015169
4272,33,80,32.895772825,2.854143492,251.045715332031,0.47754369944334,0.00457017839515509,0.0516944267821075,16.6063152956847
4273,33,81,32.937439475,2.854143492,510.909301757813,0.437702019661665,0.0038920824453104,0.0479749520173491,31.0128964294107
4274,33,82,32.979106125,2.854143492,1273.48461914063,0.439485040307045,0.00392036851744145,0.0481433986728788,77.5916322406829
4275,33,83,33.020772775,2.854143492,828.93505859375,0.48903581276536,0.00478542161058334,0.0527502513078769,56.2661524124454
4276,33,84,33.062439425,2.854143492,509.854583740234,0.468004380017519,0.00439857362014494,0.0508122734520269,33.0233101696053
4277,33,85,33.104106075,2.854143492,1888.19567871094,0.465062060505152,0.00434687863927093,0.0505391225119358,121.514430090751
4278,33,86,33.145772725,2.854143492,2084.57080078125,0.532904277443886,0.00570444398984906,0.0567125150283911,156.885244907086
4279,33,87,33.187439375,2.854143492,3637.439453125,0.555903829038143,0.00625882258604172,0.0587477667925177,289.953322004678
4280,33,88,33.229106025,2.854143492,1164.28759765625,0.60196018487215,0.00756155743714736,0.0627392096686197,104.993767539159
4281,33,89,33.270772675,2.854143492,1545.48413085938,0.633453376591206,0.00864082951713268,0.0654058680634396,152.768674196748
4282,33,90,33.312439325,2.854143492,1375.16833496094,0.615347069203854,0.00799873106296398,0.0638788427934884,128.840071000927
4283,33,91,33.354105975,2.854143492,4983.98779296875,0.652192584574223,0.00937577170078194,0.0669691215592858,522.08405349197
4284,33,92,33.395772625,2.854143492,2021.49536132813,0.703097150921822,0.0118405254968888,0.0711298504475454,251.780949944774
4285,33,93,33.437439275,2.854143492,445.932647705078,0.671515896320343,0.010221436727045,0.0685631352607844,49.7418097209589
4286,33,94,33.479105925,2.854143492,1335.45520019531,0.66868637919426,0.0100914411180567,0.0683308517250918,147.569537739958
4287,33,95,33.520772575,2.854143492,163.525131225586,0.743927929401398,0.0145257529972396,0.0743794018282811,23.8946963967547
4288,33,96,33.562439225,2.854143492,626.846313476563,0.770587043166161,0.0167947585393855,0.0764603412028369,103.021921448863
4289,33,97,33.604105875,2.854143492,9.2674503326416,0.790299248099327,0.0188435005820499,0.0779788323590943,1.67562241618911
4290,33,98,33.645772525,2.854143492,9.2674503326416,0.795492137670517,0.0194489377721062,0.0783760413330802,1.72069488135896
4291,33,99,33.687439175,2.854143492,389.23291015625,0.803279954791069,0.0204168302711075,0.0789695585623502,75.2955306449836
4292,33,100,33.729105825,2.854143492,1473.52453613281,0.813989301919937,0.0218801743749593,0.0797814847831067,302.368867282241
4293,33,101,33.770772475,2.854143492,1399.38500976563,0.804088486433029,0.0205217261556748,0.079031028243899,271.884537919694
4294,33,102,33.812439125,2.854143492,,0.81002299964428,0.0213189754056428,0.0794813512703887,
4295,33,103,33.854105775,2.854143492,,0.799473068714142,0.0199343066686256,0.0786797580085075,
4296,33,104,33.895772425,2.854143492,,0.81594687640667,0.0221660697867188,0.0799293696007354,
4297,33,105,33.937439075,2.854143492,,0.804980915188789,0.0206385163782318,0.0790988437908332,
4298,33,106,33.979105725,2.854143492,,0.796221116781235,0.0195363990665916,0.0784317083401483,
4299,33,107,34.020772375,2.854143492,1003.23565673828,0.796620801091194,0.0195846184212869,0.0784622196887403,187.36502289488
4300,33,108,34.062439025,2.854143492,45.601619720459,0.804944609999657,0.0206337443430361,0.0790960856297751,8.9009089683395
4301,33,109,34.104105675,2.854143492,501.617828369141,0.798173105716705,0.0197737052970837,0.0785806551695528,94.4444435985127
4302,33,110,34.145772325,2.854143492,547.219421386719,0.805000061988831,0.0206410337920908,0.0791002983799502,106.842948009737
4303,33,111,34.187438975,2.854143492,,0.763761410117149,0.0161650433677219,0.075930563409749,
4304,33,112,34.229105625,2.854143492,364.812957763672,0.744993392825127,0.0146073351016007,0.0744631792304786,53.546453305108
4305,33,113,34.270772275,2.854143492,89.8886566162109,0.752240872383118,0.0151808912070907,0.0750316934706711,13.6078165611223
4306,33,114,34.312438925,2.854143492,,0.698208963871002,0.011567755173029,0.0707356522004986,
4307,33,115,34.354105575,2.854143492,,0.63983624458313,0.00888257403694819,0.0659402813563321,
4308,33,116,34.395772225,2.854143492,,0.647058262228966,0.00916664413672626,0.0665425271560264,
4309,33,117,34.437438875,2.854143492,135.631210327148,0.664597563147545,0.00990746473675598,0.0679945071801918,14.7869763758027
4310,33,118,34.479105525,2.854143492,,0.671024065315724,0.0101986801247288,0.068522787023183,
4311,33,119,34.520772175,2.854143492,,0.61479343444109,0.00798004875058481,0.0638318916555894,
4312,33,120,34.562438825,2.854143492,,0.616356774568558,0.00803294224569465,0.0639644312726176,
4313,33,121,34.604105475,2.854143492,,0.562407264113426,0.00642614945348642,0.0593181258972908,
4314,33,122,34.645772125,2.854143492,,0.515336048901081,0.0053164264407598,0.0551385331369985,
4315,33,123,34.687438775,2.854143492,,0.538319392502308,0.0058299978790532,0.0571942711788768,
4316,33,124,34.729105425,2.854143492,,,,,
4317,33,125,34.770772075,2.854143492,,,,,
4318,33,126,34.812438725,2.854143492,,,,,
4319,33,127,34.854105375,2.854143492,,,,,
4320,33,128,34.895772025,2.854143492,,,,,
4321,33,129,34.937438675,2.854143492,,,,,
4322,33,130,34.979105325,2.854143492,,,,,
4323,33,131,35.020771975,2.854143492,,,,,
4324,34,1,29.604107475,2.812476842,,,,,
4325,34,2,29.645774125,2.812476842,,,,,
4326,34,3,29.687440775,2.812476842,,,,,
4327,34,4,29.729107425,2.812476842,,,,,
4328,34,5,29.770774075,2.812476842,,,,,
4329,34,6,29.812440725,2.812476842,,,,,
4330,34,7,29.854107375,2.812476842,,,,,
4331,34,8,29.895774025,2.812476842,,,,,
4332,34,9,29.937440675,2.812476842,,,,,
4333,34,10,29.979107325,2.812476842,,,,,
4334,34,11,30.020773975,2.812476842,,,,,
4335,34,12,30.062440625,2.812476842,,,,,
4336,34,13,30.104107275,2.812476842,,,,,
4337,34,14,30.145773925,2.812476842,,,,,
4338,34,15,30.187440575,2.812476842,,,,,
4339,34,16,30.229107225,2.812476842,,,,,
4340,34,17,30.270773875,2.812476842,,,,,
4341,34,18,30.312440525,2.812476842,,,,,
4342,34,19,30.354107175,2.812476842,,,,,
4343,34,20,30.395773825,2.812476842,,,,,
4344,34,21,30.437440475,2.812476842,,,,,
4345,34,22,30.479107125,2.812476842,,,,,
4346,34,23,30.520773775,2.812476842,,,,,
4347,34,24,30.562440425,2.812476842,,,,,
4348,34,25,30.604107075,2.812476842,,,,,
4349,34,26,30.645773725,2.812476842,,,,,
4350,34,27,30.687440375,2.812476842,,,,,
4351,34,28,30.729107025,2.812476842,,,,,
4352,34,29,30.770773675,2.812476842,,,,,
4353,34,30,30.812440325,2.812476842,,,,,
4354,34,31,30.854106975,2.812476842,,,,,
4355,34,32,30.895773625,2.812476842,6730.21337890625,0.286305792182684,0.00200580156772107,0.0329490348984023,306.552695073959
4356,34,33,30.937440275,2.812476842,606.283264160156,0.296805557757616,0.00211040887077511,0.0340394193606228,28.124905856732
4357,34,34,30.979106925,2.812476842,3025.49926757813,0.263947621583939,0.00179299482838393,0.0306018056793473,132.635589784192
4358,34,35,31.020773575,2.812476842,1814.90344238281,0.274637086540461,0.00189310124245675,0.0317283571616107,81.0234657666938
4359,34,36,31.062440225,2.812476842,1880.32971191406,0.310389719903469,0.002250471961207,0.0354389884169413,89.3423424871349
4360,34,37,31.104106875,2.812476842,396.622344970703,0.309352945685387,0.00223958781661918,0.0353326091476133,18.8105113568436
4361,34,38,31.145773525,2.812476842,1049.0654296875,0.331368122845888,0.00247795636259735,0.0375760872729389,51.7625557070465
4362,34,39,31.187440175,2.812476842,335.363159179688,0.297755720168352,0.00212002951622286,0.0341377207692097,15.5830970254831
4363,34,40,31.229106825,2.812476842,671.998352050781,0.330892070233822,0.00247263599423678,0.0375279145466807,33.1287462872642
4364,34,41,31.270773475,2.812476842,445.352966308594,0.331192778199911,0.00247599582812898,0.0375583455290539,21.9674092913034
4365,34,42,31.312440125,2.812476842,638.322021484375,0.307705765515566,0.00222236261829279,0.0351634498882257,30.1852175680648
4366,34,43,31.354106775,2.812476842,6990.40478515625,0.276656130999327,0.00191234171502371,0.031940246753904,313.155896283732
4367,34,44,31.395773425,2.812476842,6.5728235244751,0.367178324460983,0.00290112000468562,0.0411575229962451,0.34665659994424
4368,34,45,31.437440075,2.812476842,6.5728235244751,0.455266566872597,0.00417880140253956,0.0496261342933788,0.414118177638877
4369,34,46,31.479106725,2.812476842,52.5825881958008,0.462984845638275,0.00431072421213663,0.0503459818923764,3.36866961579226
4370,34,47,31.520773375,2.812476842,164.320587158203,0.484769489765167,0.00470439424816106,0.0523591651821216,11.0467369319275
4371,34,48,31.562440025,2.812476842,354.932464599609,0.506494265496731,0.00513159452956038,0.0543399382276732,25.0789849474379
4372,34,49,31.604106675,2.812476842,61.4781494140625,0.494970134198666,0.00490040458709598,0.0532925263560025,4.22977681234745
4373,34,50,31.645773325,2.812476842,303.931427001953,0.500297303497791,0.00500594960763415,0.0537776301637909,21.1685669924034
4374,34,51,31.687439975,2.812476842,65.9259262084961,0.495756447613239,0.00491584319984511,0.0533642301686951,4.54396575825079
4375,34,52,31.729106625,2.812476842,209.391464233398,0.511404410004616,0.00523341205361112,0.0547839609702334,14.9665434844835
4376,34,53,31.770773275,2.812476842,380.210815429688,0.486538824141026,0.00473783459213922,0.052521482252734,25.662468177144
4377,34,54,31.812439925,2.812476842,640.072326660156,0.495816216468811,0.00491701868112682,0.053369679058874,44.1232358923931
4378,34,55,31.854106575,2.812476842,3062.0234375,0.499615384936333,0.00499231361132839,0.0537156220973501,212.93193321793
4379,34,56,31.895773225,2.812476842,1870.51733398438,0.454673216938972,0.00416881428770838,0.0495706515133644,117.70114717702
4380,34,57,31.937439875,2.812476842,5771.16455078125,0.43631708085537,0.00387023507397976,0.0478439828498505,349.304767064506
4381,34,58,31.979106525,2.812476842,3234.94140625,0.470710723996163,0.00444663008808769,0.0510630760073635,210.776158558974
4382,34,59,32.020773175,2.812476842,2985.71752929688,0.438585229814053,0.00390607134960831,0.0480584148007066,181.572672245753
4383,34,60,32.062439825,2.812476842,1951.1005859375,0.4344734364748,0.00384131767185716,0.0476694582602626,117.638832049889
4384,34,61,32.104106475,2.812476842,1046.431640625,0.402558459937573,0.00336901966923415,0.0446158777608596,59.1229376298278
4385,34,62,32.145773125,2.812476842,3254.03857421875,0.393215501606464,0.00324015777139581,0.0437101985127254,180.483337150366
4386,34,63,32.187439775,2.812476842,3837.58740234375,0.396172036826611,0.00328050422461844,0.0439973794242957,214.093315750739
4387,34,64,32.229106425,2.812476842,3678.03149414063,0.42944127291441,0.00376333979771015,0.0471920671488809,219.45774515749
4388,34,65,32.270773075,2.812476842,12405.65234375,0.347889956980944,0.00266741756782588,0.0392387722699384,630.995467913113
4389,34,66,32.312439725,2.812476842,49603.9140625,0.397464363723993,0.00329826436640774,0.0441227388559184,2774.40579745896
4390,34,67,32.354106375,2.812476842,9115.8359375,0.431428843140602,0.00379397405175875,0.0473808047066112,546.159460839112
4391,34,68,32.395773025,2.812476842,2370.88037109375,0.486641498208046,0.00473978220395057,0.0525308960161428,160.060531765691
4392,34,69,32.437439675,2.812476842,2236.14477539063,0.52499575227499,0.00552622165790527,0.0560060643592828,165.091304851132
4393,34,70,32.479106325,2.812476842,1416.25085449219,0.551420431137085,0.00614629454184524,0.0583532562655586,111.614211260111
4394,34,71,32.520772975,2.812476842,1088.04431152344,0.581289134323597,0.00694141449356178,0.060961445097225,92.6979957945819
4395,34,72,32.562439625,2.812476842,1096.47900390625,0.602366846799851,0.00757440422097611,0.0627739633370163,98.9920426309133
4396,34,73,32.604106275,2.812476842,1368.41333007813,0.525109803080559,0.00552874966136263,0.0560162765544758,101.055748055035
4397,34,74,32.645772925,2.812476842,1464.8056640625,0.497254878878593,0.00494539735929643,0.0535007755773458,101.309964290457
4398,34,75,32.687439575,2.812476842,319.286804199219,0.480318913459778,0.00462128530266035,0.051950085754144,21.25144763778
4399,34,76,32.729106225,2.812476842,1668.05322265625,0.513135880529881,0.00526980588637703,0.0549402179519097,119.714065784343
4400,34,77,32.770772875,2.812476842,1713.20471191406,0.520225761532784,0.00542156831090808,0.0555783166339769,125.04313187163
4401,34,78,32.812439525,2.812476842,80.5058898925781,0.520528313815594,0.0054281444432925,0.0556054850686545,5.88020482335974
4402,34,79,32.854106175,2.812476842,384.131805419922,0.507885312438011,0.00516023322687393,0.0544658662921458,27.2305378598744
4403,34,80,32.895772825,2.812476842,500.575927734375,0.48112651437521,0.00463626035733809,0.0520244011087636,33.3781087222446
4404,34,81,32.937439475,2.812476842,425.146697998047,0.447634191960096,0.0040519723111442,0.0489108743067053,26.3530502498148
4405,34,82,32.979106125,2.812476842,1117.72436523438,0.433272220045328,0.00382257792339015,0.0475556387274582,67.2233394770814
4406,34,83,33.020772775,2.812476842,3704.19702148438,0.421599828004837,0.00364453408226479,0.0464451395018049,217.483773330464
4407,34,84,33.062439425,2.812476842,1868.16101074219,0.475044637769461,0.00452461934811936,0.0514638303210874,122.89247268927
4408,34,85,33.104106075,2.812476842,2132.9892578125,0.462341185808182,0.00429957785127312,0.0502860832407793,136.457594825597
4409,34,86,33.145772725,2.812476842,2173.53100585937,0.496319147348404,0.00492692093351934,0.053415521314676,150.004745448962
4410,34,87,33.187439375,2.812476842,3501.61669921875,0.537097197771072,0.00580140361199901,0.0570856774969688,266.259776438065
4411,34,88,33.229106025,2.812476842,1633.03088378906,0.56083392560482,0.00638521459538059,0.0591803480852122,131.832782194324
4412,34,89,33.270772675,2.812476842,1603.33801269531,0.573198820054531,0.00671505664684159,0.0602596231629227,133.683988764185
4413,34,90,33.312439325,2.812476842,2385.36645507813,0.595546205043793,0.0073623515525213,0.0621899458944295,211.291738594847
4414,34,91,33.354105975,2.812476842,1964.84216308594,0.63179465264082,0.00857937910424357,0.0652666585294239,193.25163906469
4415,34,92,33.395772625,2.812476842,764.539916992188,0.684849677085877,0.0108654446353287,0.0696525845882148,89.2362823201105
4416,34,93,33.437439275,2.812476842,1529.59765625,0.692169464230537,0.0112427031077403,0.070247059484397,183.16852112146
4417,34,94,33.479105925,2.812476842,455.820098876953,0.709572244286537,0.0122159853927082,0.0716503032832426,58.1480264898686
4418,34,95,33.520772575,2.812476842,13.6270942687988,0.746910271048546,0.0147558392460844,0.0746137746037782,2.01641166677119
4419,34,96,33.562439225,2.812476842,44.2192993164063,0.797054333090782,0.0196371360184626,0.0784953071347418,8.27708373478498
4420,34,97,33.604105875,2.812476842,,0.798787841200829,0.0198493929484175,0.0786275286703676,
4421,34,98,33.645772525,2.812476842,,0.807834799289703,0.0210192791489749,0.0793154813045522,
4422,34,99,33.687439175,2.812476842,190.344253540039,0.799043211340904,0.0198809708463347,0.0786469958277345,36.001969315706
4423,34,100,33.729105825,2.812476842,6468.68017578125,0.778860250115395,0.0176101368144311,0.0770997212190267,1105.49463313932
4424,34,101,33.770772475,2.812476842,,0.785078465938568,0.0182643044441086,0.0775783112951888,
4425,34,102,33.812439125,2.812476842,,0.803277911543846,0.0204165662800719,0.0789694031862911,
4426,34,103,33.854105775,2.812476842,,0.815242912769318,0.0220625613065503,0.0798762074543045,
4427,34,104,33.895772425,2.812476842,,0.820429022312164,0.0228441431036364,0.0802673611460862,
4428,34,105,33.937439075,2.812476842,,0.791761600375176,0.0190109413489938,0.0780908070864566,
4429,34,106,33.979105725,2.812476842,,0.786377701163292,0.018405796245185,0.0776780950386161,
4430,34,107,34.020772375,2.812476842,205.207290649414,0.796452608108521,0.0195643039369708,0.0784493809082137,38.2911759245373
4431,34,108,34.062439025,2.812476842,410.414581298828,0.815717478394508,0.0221322530017464,0.0799120481596705,85.0486027964485
4432,34,109,34.104105675,2.812476842,,0.828258962035179,0.0241136006818836,0.0808557692312048,
4433,34,110,34.145772325,2.812476842,,0.822253749370575,0.0231299885780672,0.0804047175536713,
4434,34,111,34.187438975,2.812476842,45.601619720459,0.782800055146217,0.0180202636716412,0.0774031474654431,7.9435352282522
4435,34,112,34.229105625,2.812476842,,0.759091572761536,0.0157547741576127,0.0755669201092788,
4436,34,113,34.270772275,2.812476842,135.490280151367,0.749108040928841,0.0149288969583193,0.074786234204334,20.2369581185579
4437,34,114,34.312438925,2.812476842,,0.726856290102005,0.0133053821809305,0.0730300431065034,
