"areaId","dest","w","N1","N2","d","t"
503,"ti_mok",0,63,680,40990.0793880835,88.82302067
503,"ti_ure",0,63,64,53063.6540064316,119.258992
504,"to",13,225,1071785,245339.96076212,148.600650167805
504,"ti_ban",0,225,27025,14663.5615837304,24.9846158987838
504,"ti_mal",1,225,189560,8583.40327518912,8.6006501678046
504,"ti_lub",1,225,6434,32135.0057232567,68.9373509839474
504,"ti_ria",1,225,2187,33703.3311780813,75.2673952026923
504,"ti_mok",0,225,680,41089.4479499672,89.933884782
504,"ti_ure",0,225,64,53298.1588004384,120.3698561
505,"to",9,187,1071785,244445.972555735,148.558246020667
505,"ti_ban",0,187,27025,13665.969483709,24.3930970604054
505,"ti_mal",3,187,189560,7636.76580882569,8.55824602066667
505,"ti_lub",0,187,6434,32608.1087575695,70.048215086579
505,"ti_ria",0,187,2187,33525.3700852349,75.8282100476923
505,"ti_mok",0,187,680,41212.7922042143,91.044748884
505,"ti_ure",0,187,64,53550.272403707,121.4807202
506,"to",10,295,1071785,243580.461248232,148.43054051046
506,"ti_ban",0,295,27025,12668.5956200305,23.8737727166486
506,"ti_mal",0,295,189560,6705.29777605496,8.43054051045977
506,"ti_lub",0,295,6434,33104.515879141,71.1590791894737
506,"ti_ria",0,295,2187,33376.3105228523,76.3631158280769
506,"ti_mok",0,295,680,41359.8310196371,92.155612986
506,"ti_ure",0,295,64,53819.6764064574,122.5915843
507,"to",1,75,1071785,242755.187788612,148.588822080207
507,"ti_ban",0,75,27025,11671.3238262491,23.3164700784865
507,"ti_mal",0,75,189560,5796.07757445135,8.5888220802069
507,"ti_lub",0,75,6434,33623.4210512434,72.2699432913158
507,"ti_ria",0,75,2187,33256.6984192059,76.6946497296154
507,"ti_mok",0,75,680,41530.5118989443,93.266477106
507,"ti_ure",0,75,64,54106.3244606251,123.7024484
508,"to",8,486,1071785,241988.936454687,148.506898221885
508,"ti_ban",0,486,27025,10674.3704768783,22.205605976
508,"ti_mal",0,486,189560,4921.7323712375,8.50689822188506
508,"ti_lub",0,486,6434,34163.5763759481,73.3808073936842
508,"ti_ria",1,486,2187,33166.6944003564,76.3861615830769
508,"ti_mok",0,486,680,41724.3462511044,94.377341208
508,"ti_ure",0,486,64,54409.7331017881,124.8133126
509,"to",22,2573,1071785,241310.451174835,148.372673176299
509,"ti_ban",7,2573,27025,9677.76455681514,21.0947418732162
509,"ti_mal",0,2573,189560,4104.49649748576,8.37267317629885
509,"ti_lub",1,2573,6434,34724.0633276965,74.4916714965789
509,"ti_ria",1,2573,2187,33106.5927698161,75.695825445
509,"ti_mok",3,2573,680,41941.0789744025,95.48820531
509,"ti_ure",0,2573,64,54729.6936003946,125.9241767
510,"to",11,1065,1071785,240762.805725216,148.393811845609
510,"ti_ban",3,1065,27025,8681.62548844346,19.9838777711351
510,"ti_mal",2,1065,189560,3385.97666250853,8.39381184560919
510,"ti_lub",3,1065,6434,35303.913340444,75.6025355986842
510,"ti_ria",0,1065,2187,33076.556266395,74.8878137261539
510,"ti_mok",0,1065,680,42180.3568549308,96.599069412
510,"ti_ure",0,1065,64,55065.9172075421,127.0350408
511,"to",55,2095,1071785,240402.859774502,148.154255562989
511,"ti_ban",1,2095,27025,7686.13441516037,19.4284509437838
511,"ti_mal",0,2095,189560,2842.05637995684,8.15425556298851
511,"ti_lub",3,2095,6434,35902.1882403063,75.3514553376316
511,"ti_ria",2,2095,2187,33076.6667333697,74.3593940553846
511,"ti_mok",1,2095,680,42441.7985576126,96.347989136
511,"ti_ure",0,2095,64,55418.1079155546,126.7839605
512,"to",30,1051,1071785,240285.925215273,149.255958284069
512,"ti_ban",0,1051,27025,6691.58036546678,19.9115769118919
512,"ti_mal",0,1051,189560,2585.38719228178,9.25595828406897
512,"ti_lub",1,1051,6434,36517.982438592,76.7362191302632
512,"ti_ria",2,1051,2187,33106.923909759,74.8735762315385
512,"ti_mok",1,1051,680,42724.9972353561,97.732752932
512,"ti_ure",0,1051,64,55785.9633350202,128.1687243
513,"to",14,292,1071785,240434.264320394,149.584454864747
513,"ti_ban",2,292,27025,5698.45350931426,19.3561500848919
513,"ti_mal",0,292,189560,2699.19641936202,9.58445486474712
513,"ti_lub",3,292,6434,37150.4247692394,77.2916459586842
513,"ti_ria",0,292,2187,33167.2452347814,74.3181494080769
513,"ti_mok",1,292,680,43029.5232925568,98.288179748
513,"ti_ure",1,292,64,56169.175700955,128.7241511
514,"to",74,1165,1071785,240820.034770966,150.218956946678
514,"ti_ban",2,1165,27025,4707.65680543525,18.2540798543784
514,"ti_mal",1,1165,189560,3143.49876744886,10.2189569466782
514,"ti_lub",7,1165,6434,37798.679455523,78.4024996115789
514,"ti_ria",4,1165,2187,33257.466966958,73.2073062357692
514,"ti_mok",1,1165,680,43354.9271836474,99.39903342
514,"ti_ure",0,1165,64,56567.432787059,129.8350048
519,"to",3,732,1071785,244552.303878722,155.232565150034
519,"ti_ban",6,732,27025,726.801370841683,15.6880440895946
519,"ti_mal",22,732,189560,7264.87534286266,15.2325651500345
519,"ti_lub",13,732,6434,41250.4187129411,83.5447049542105
519,"ti_ria",4,732,2187,34146.0385042695,68.8704067646154
519,"ti_mok",0,732,680,45278.3519782239,104.541238744
519,"ti_ure",0,732,64,58773.2818894553,134.9772101
560,"to",1,61,1071785,248481.077175122,150.391855001954
560,"ti_ban",0,61,27025,17721.4572600882,28.1822229183784
560,"ti_mal",0,61,189560,11739.691193254,10.391855001954
560,"ti_lub",0,61,6434,29950.854737005,65.1482042021053
560,"ti_ria",0,61,2187,33451.6575815551,73.1111093315384
560,"ti_mok",0,61,680,39870.6160231708,86.144738008
560,"ti_ure",0,61,64,51672.7210325507,116.5807094
564,"to",20,294,1071785,244959.486354106,150.346576986943
564,"ti_ban",0,294,27025,13749.0368766155,26.3282285745946
564,"ti_mal",4,294,189560,8027.0737863911,10.3465769869425
564,"ti_lub",4,294,6434,31742.7932115118,71.6803334097368
564,"ti_ria",1,294,2187,32545.1243886316,77.5652175573077
564,"ti_mok",0,294,680,40228.1029972679,92.67686722
564,"ti_ure",0,294,64,52591.3453202238,123.1128386
571,"to",13,603,1071785,241279.892043188,150.664543993713
571,"ti_ban",0,603,27025,6859.52574221297,22.1714333726757
571,"ti_mal",0,603,189560,3577.34484126172,10.6645439937126
571,"ti_lub",1,603,6434,35747.4783511733,78.0944377681579
571,"ti_ria",1,603,2187,32113.9085827883,77.1023764873077
571,"ti_mok",0,603,680,41775.9870064113,99.090971554
571,"ti_ure",1,603,64,54866.1516651566,129.5269429
573,"to",0,17,1071785,241711.293523952,152.640081324414
573,"ti_ban",0,17,27025,4943.44476351182,21.018553417
573,"ti_mal",0,17,189560,3999.34714841568,12.6400813244138
573,"ti_lub",0,17,6434,37054.829252974,81.1669731781579
573,"ti_ria",0,17,2187,32269.0875055238,75.9717797961539
573,"ti_mok",0,17,680,42420.0196369183,102.163506958
573,"ti_ure",0,17,64,55660.5458710437,132.5994783
574,"to",0,80,1071785,242188.007993543,153.712400777966
574,"ti_ban",0,80,27025,4015.19016903094,22.1726261385405
574,"ti_mal",0,80,189560,4537.09480713548,13.7124007779655
574,"ti_lub",0,80,6434,37731.1822603671,82.3210458986842
574,"ti_ria",0,80,2187,32392.6270199312,77.1258525192308
574,"ti_mok",0,80,680,42773.39833555,103.317579712
574,"ti_ure",0,80,64,56080.2159095846,133.7535511
582,"to",0,195,1071785,248591.63811696,158.113427832816
582,"ti_ban",0,195,27025,4625.80668267065,12.8824395188919
582,"ti_mal",1,195,189560,11362.6883497762,18.1134278328161
582,"ti_lub",0,195,6434,43590.363690998,86.2836462868421
582,"ti_ria",0,195,2187,34424.0664333995,61.8817638961539
582,"ti_mok",0,195,680,46284.3498800003,105.467772538
582,"ti_ure",0,195,64,59933.1742589875,137.8431781
586,"to",1,61,1071785,252346.318466944,163.445656247816
586,"ti_ban",0,61,27025,8479.68061728074,13.6178193494865
586,"ti_mal",3,61,189560,15206.6131913858,23.4456562478161
586,"ti_lub",2,61,6434,46757.256423691,90.7900626721053
586,"ti_ria",1,61,2187,36066.1666234294,59.8475940157692
586,"ti_mok",0,61,680,48440.3584754375,103.433602648
586,"ti_ure",0,61,64,62156.0653005851,143.1754065
587,"to",0,9,1071785,253302.373072707,162.984027141609
587,"ti_ban",0,9,27025,9461.39596255224,13.8344566376757
587,"ti_mal",0,9,189560,16178.9951436013,22.9840271416092
587,"ti_lub",0,9,6434,47568.4672618027,90.4830614978947
587,"ti_ria",0,9,2187,36533.4693929999,60.3092379869231
587,"ti_mok",0,9,680,49015.4417872629,103.895246632
587,"ti_ure",0,9,64,62739.2472454153,142.7137774
617,"to",0,10,1071785,250709.097081819,184.796831598276
617,"ti_ban",0,10,27025,19818.6884478809,64.2710296348649
617,"ti_mal",0,10,189560,13948.9171615148,44.7968315982759
617,"ti_lub",0,10,6434,28284.9737097103,96.4676325463158
617,"ti_ria",0,10,2187,33137.7575504276,105.347725823077
617,"ti_mok",0,10,680,38847.1764586266,117.46416634
617,"ti_ure",0,10,64,50342.294234234,147.9001377
618,"to",1,63,1071785,249800.987238863,152.185971880115
618,"ti_ban",0,63,27025,18829.3751349862,30.8605128286487
618,"ti_mal",0,63,189560,13009.39847604,12.1859718801149
618,"ti_lub",0,63,6434,28647.7706539671,63.1191344181579
618,"ti_ria",0,63,2187,32805.0339256416,71.9873010273077
618,"ti_mok",0,63,680,38849.4244271672,84.115668224
618,"ti_ure",0,63,64,50510.4645691589,114.5516396
630,"to",3,29,1071785,242273.894945796,153.272184615034
630,"ti_ban",0,29,27025,7162.77050903153,24.9359064133784
630,"ti_mal",0,29,189560,4570.22051065522,13.2721846150345
630,"ti_lub",0,29,6434,34988.2519807176,80.8589108068421
630,"ti_ria",1,29,2187,31120.9609775709,79.8668495276923
630,"ti_mok",0,29,680,40829.1217897815,101.855444618
630,"ti_ure",0,29,64,53948.9750071581,132.291416
633,"to",0,67,1071785,243043.546497563,156.243196180586
633,"ti_ban",0,67,27025,4513.71475344873,24.9370991801081
633,"ti_mal",0,67,189560,5354.88685435115,16.2431961805862
633,"ti_lub",0,67,6434,37012.6903156944,85.0855189373684
633,"ti_ria",0,67,2187,31408.4966521182,79.8903255553846
633,"ti_mok",0,67,680,41849.1180941159,106.082052736
633,"ti_ure",0,67,64,55183.2352379834,136.5180241
634,"to",0,175,1071785,243572.353517427,157.405906723552
634,"ti_ban",1,175,27025,3748.62767674761,26.0736792075676
634,"ti_mal",1,175,189560,5937.99873247547,17.4059067235517
634,"ti_lub",2,175,6434,37716.2651241085,86.2396102634211
634,"ti_ria",0,175,2187,31567.0286565012,81.0444168807692
634,"ti_mok",0,175,680,42230.9123782289,107.236144052
634,"ti_ure",0,175,64,55624.4535170306,137.6721154
644,"to",0,32,1071785,251740.00504561,163.013477201149
644,"ti_ban",0,32,27025,7780.6638129343,12.7559232771351
644,"ti_mal",1,32,189560,14519.2338349978,23.0134772011494
644,"ti_lub",0,32,6434,45365.431743233,90.1487592163158
644,"ti_ria",0,32,2187,34728.2513473265,58.2801682084615
644,"ti_mok",0,32,680,47055.3778494769,101.866176842
644,"ti_ure",0,32,64,60767.9286748499,142.7432275
645,"to",26,3228,1071785,252670.115857786,164.124362131609
645,"ti_ban",11,3228,27025,8726.82041517902,13.2792770866216
645,"ti_mal",134,3228,189560,15470.3832084042,24.1243621316092
645,"ti_lub",23,3228,6434,46179.4988298823,91.1400471307895
645,"ti_ria",5,3228,2187,35184.9767417708,58.7418121761538
645,"ti_mok",1,3228,680,47626.242757494,102.327820826
645,"ti_ure",1,3228,64,61348.0481778985,143.8541124
646,"to",1,67,1071785,253607.994498289,164.919158291609
646,"ti_ban",0,67,27025,9683.52216407142,14.7045313771351
646,"ti_mal",1,67,189560,16427.168405918,24.9191582916092
646,"ti_lub",1,67,6434,47000.6909693361,92.146547681579
646,"ti_ria",1,67,2187,35663.8326787322,60.6858607530769
646,"ti_mok",0,67,680,48211.0443154105,104.271869412
646,"ti_ure",0,67,64,61938.8446234151,144.6489086
676,"to",0,38,1071785,251137.653336331,154.075303307908
676,"ti_ban",0,38,27025,19975.2959223449,33.2611484875676
676,"ti_mal",1,38,189560,14305.2442439117,14.075303307908
676,"ti_lub",0,38,6434,27355.198589839,62.3810355684211
676,"ti_ria",0,38,2187,32207.1282255733,71.7093977826923
676,"ti_mok",0,38,680,37853.1533793506,83.377569362
676,"ti_ure",0,38,64,49361.0726596651,113.8135407
677,"to",0,35,1071785,250258.045155596,152.40957834531
677,"ti_ban",0,35,27025,18994.1309462521,31.3170817513514
677,"ti_mal",0,35,189560,13390.7395353825,12.4095783453103
677,"ti_lub",0,35,6434,27730.1672679332,62.0133453713158
677,"ti_ria",0,35,2187,31864.6861503033,71.1464667038461
677,"ti_mok",0,35,680,37855.4614162798,83.009879162
677,"ti_ure",0,35,64,49532.5772261144,113.4458505
693,"to",0,5,1071785,244402.812864146,160.026491555218
693,"ti_ban",0,5,27025,4503.37110383942,28.8381517275676
693,"ti_mal",0,5,189560,6732.44533717429,20.0264915552184
693,"ti_lub",0,5,6434,37024.1910609305,89.0040827863158
693,"ti_ria",0,5,2187,30588.644435165,83.80888941
693,"ti_mok",0,5,680,41318.4193735263,110.000616578
693,"ti_ure",0,5,64,54738.0635073195,140.4365879
704,"to",0,9,1071785,253047.686147663,165.414092032529
704,"ti_ban",0,9,27025,9076.680878956,14.1027561397297
704,"ti_mal",0,9,189560,15792.4273502662,25.4140920325287
704,"ti_lub",1,9,6434,45616.0887787861,92.1791366657895
704,"ti_ria",0,9,2187,34309.9570117884,58.8116106315385
704,"ti_mok",0,9,680,46819.0776001873,102.397619258
704,"ti_ure",0,9,64,60545.5691556523,145.1438423
734,"to",2,37,1071785,252486.850389366,155.839012575897
734,"ti_ban",1,37,27025,21153.0459114557,35.6275548686486
734,"ti_mal",0,37,189560,15620.7269162279,15.8390125758966
734,"ti_lub",2,37,6434,26074.7032772252,59.7077916242105
734,"ti_ria",0,37,2187,31660.7017593298,69.6176519603846
734,"ti_mok",0,37,680,36883.8232767318,80.70432543
734,"ti_ure",1,37,64,48225.4658876152,111.1402968
735,"to",1,165,1071785,251619.847503015,154.349093885195
735,"ti_ban",0,165,27025,20179.713487141,33.9903106118919
735,"ti_mal",0,165,189560,14720.1936161022,14.3490938851954
735,"ti_lub",0,165,6434,26430.1053052181,59.3401165073684
735,"ti_ria",0,165,2187,31280.4032964977,69.1034880969231
735,"ti_mok",0,165,680,36859.1336860871,80.336650314
735,"ti_ure",0,165,64,48380.3765434162,110.7726217
736,"to",0,25,1071785,250770.18077087,171.677223067241
736,"ti_ban",0,25,27025,19208.9824147189,51.5156750435135
736,"ti_mal",0,25,189560,13833.1386653493,31.6772230672414
736,"ti_lub",1,25,6434,26818.0164683827,78.5214511613158
736,"ti_ria",0,25,2187,30927.69918412,88.0937492630769
736,"ti_mok",0,25,680,36861.5049009998,99.51798495
736,"ti_ure",0,25,64,48555.3478580529,129.9539563
764,"to",1,86,1071785,254370.881861542,191.579170295402
764,"ti_ban",0,86,27025,10402.1518263604,37.461047302973
764,"ti_mal",4,86,189560,17086.9778056089,51.5791702954023
764,"ti_lub",0,86,6434,45908.6674752403,117.413774348947
764,"ti_ria",0,86,2187,33945.0605519884,80.5570961457692
764,"ti_mok",0,86,680,46624.2035868082,124.1431048
764,"ti_ure",0,86,64,60355.31621839,171.3089206
792,"to",3,247,1071785,253845.640630028,157.42540841954
792,"ti_ban",17,247,27025,22357.5970761172,37.5018861713513
792,"ti_mal",9,247,189560,16951.2774306393,17.4254084195402
792,"ti_lub",1,247,6434,24808.156187701,59.0636838947368
792,"ti_ria",0,247,2187,31168.4631385698,69.2641333461538
792,"ti_mok",0,247,680,35943.6146864126,80.0602177
792,"ti_ure",0,247,64,47104.6419215209,110.4961891
793,"to",2,141,1071785,252989.657198962,155.592247724241
793,"ti_ban",0,141,27025,21392.4402952325,35.5577651913514
793,"ti_mal",1,141,189560,16063.2451335838,15.5922477242414
793,"ti_lub",0,141,6434,25141.7962175665,57.7726619257895
793,"ti_ria",0,141,2187,30749.6524318468,67.897753805
793,"ti_mok",0,141,680,35890.4902662725,78.76919573
793,"ti_ure",0,141,64,47242.1114115067,109.2051671
794,"to",0,26,1071785,252150.692655154,156.082322769241
794,"ti_ban",0,26,27025,20430.5059876118,35.9254403091892
794,"ti_mal",1,26,189560,15188.9614099278,16.0823227692414
794,"ti_lub",0,26,6434,25510.2031136106,59.4099316605263
794,"ti_ria",0,26,2187,30357.9401692973,69.3885318473077
794,"ti_mok",0,26,680,35865.1175342926,80.406465456
794,"ti_ure",0,26,64,47400.2383996439,110.8424368
851,"to",1,17,1071785,254365.625028047,156.96784075746
851,"ti_ban",0,17,27025,22627.949260176,37.1252269224324
851,"ti_mal",0,17,189560,17416.7510600825,16.9678407574598
851,"ti_lub",3,17,6434,23867.144371648,57.1285545581579
851,"ti_ria",0,17,2187,30275.2500246191,67.5088274811538
851,"ti_mok",0,17,680,34951.833629744,78.125088354
851,"ti_ure",0,17,64,46118.8140983255,108.5610597
882,"to",0,198,1071785,255314.692409244,168.167288564023
882,"ti_ban",0,198,27025,11425.5952407637,13.4464245350811
882,"ti_mal",5,198,189560,17943.8867095843,28.167288564023
882,"ti_lub",0,198,6434,44878.190198919,92.3753407057895
882,"ti_ria",0,198,2187,32257.2579226908,51.8278927407692
882,"ti_mok",0,198,680,45069.2060990083,95.413901384
882,"ti_ure",0,198,64,58796.3720411747,144.7553257
910,"to",0,52,1071785,254924.809077956,160.082884418678
910,"ti_ban",0,52,27025,22938.2296124241,40.4425908651351
910,"ti_mal",2,52,189560,17925.3169996879,20.0828844186782
910,"ti_lub",0,52,6434,22930.6121437283,57.3109730255263
910,"ti_ria",0,52,2187,29388.5150966658,68.0441540342308
910,"ti_mok",0,52,680,33960.1873396352,78.30750683
910,"ti_ure",0,52,64,45133.3487916951,108.7434782
941,"to",1,254,1071785,255846.32970964,169.27307658069
941,"ti_ban",0,254,27025,12028.2353008646,13.7751723233513
941,"ti_mal",19,254,189560,18437.9144392627,29.2730765806897
941,"ti_lub",0,254,6434,44387.380827688,92.5746172005263
941,"ti_ria",0,254,2187,31426.532941335,50.7221047261538
941,"ti_mok",0,254,680,44304.6989119581,94.308113354
941,"ti_ure",0,254,64,58026.7393406452,143.6495376
969,"to",1,51,1071785,255519.718521597,158.943968842
969,"ti_ban",0,51,27025,23286.8421439783,39.3368174181081
969,"ti_mal",7,51,189560,18473.4166573235,18.943968842
969,"ti_lub",0,51,6434,21999.1314832806,53.9936097022895
969,"ti_ria",0,51,2187,28508.8627308238,64.8969130080769
969,"ti_mok",0,51,680,32968.6878498784,74.9901435
969,"ti_ure",0,51,64,44148.2701582545,105.4261149
970,"to",6,35,1071785,254742.838968179,158.539660557218
970,"ti_ban",0,35,27025,22361.7992616798,38.8751292416216
970,"ti_mal",2,35,189560,17662.0562306118,18.5396605572184
970,"ti_lub",0,35,6434,22374.7115491853,54.4553124827368
970,"ti_ria",0,35,2187,28050.3594106122,65.28758571
970,"ti_mok",0,35,680,32910.7629700513,75.451846278
970,"ti_ure",0,35,64,44294.9230691816,105.8878176
1000,"to",2,140,1071785,256413.596158858,171.208205196552
1000,"ti_ban",0,140,27025,12680.2596364102,15.0511536447027
1000,"ti_mal",14,140,189560,18971.2053480321,31.2082051965517
1000,"ti_lub",0,140,6434,43913.5919196342,93.4902340992106
1000,"ti_ria",2,140,2187,30605.5485821579,50.7919437546154
1000,"ti_mok",0,140,680,43549.4628157812,94.377952414
1000,"ti_ure",0,140,64,57264.0197850965,143.7193767
1027,"to",2,70,1071785,256919.376854162,160.45746032923
1027,"ti_ban",1,70,27025,24588.4159263514,40.9043005102703
1027,"ti_mal",0,70,189560,19862.2147979686,20.4574603292299
1027,"ti_lub",0,70,6434,20722.3600221527,52.4261266096053
1027,"ti_ria",1,70,2187,28137.7028642769,63.5705811603846
1027,"ti_mok",0,70,680,32068.0909411094,73.42266041
1027,"ti_ure",0,70,64,43036.2856961839,103.8586318
1028,"to",8,426,1071785,256147.092809008,159.998915756069
1028,"ti_ban",8,426,27025,23672.0934076853,40.4426050240541
1028,"ti_mal",6,426,189560,19057.6393859479,19.998915756069
1028,"ti_lub",6,426,6434,21073.3721446832,52.8878293900789
1028,"ti_ria",2,426,2187,27636.9691154037,63.9612532992308
1028,"ti_mok",0,426,680,31977.3486972785,73.884363188
1028,"ti_ure",0,426,64,43163.6045590761,104.3203345
1058,"to",2,168,1071785,256238.852229264,171.946340174483
1058,"ti_ban",0,168,27025,12698.8749630742,14.8085163768108
1058,"ti_mal",8,168,189560,18743.3103326133,31.9463401744828
1058,"ti_lub",1,168,6434,42567.8234965972,91.9040310973684
1058,"ti_ria",0,168,2187,29220.1938446172,48.0488484234615
1058,"ti_mok",0,168,680,42144.1761010688,91.634857054
1058,"ti_ure",0,168,64,55860.2459500695,140.9762813
1116,"to",2,233,1071785,256164.242429984,173.513823061724
1116,"ti_ban",0,233,27025,12872.6279845107,15.5287096394324
1116,"ti_mal",18,233,189560,18619.5361126965,33.5138230617241
1116,"ti_lub",0,233,6434,41226.27472224,91.3265324110526
1116,"ti_ria",3,233,2187,27837.2209432245,46.4813582434615
1116,"ti_mok",0,233,680,40739.1479815568,90.067366886
1116,"ti_ure",0,233,64,54456.7425017459,139.4087912
1175,"to",9,403,1071785,256869.279101819,175.909695323333
1175,"ti_ban",15,403,27025,13701.960988206,17.4585932248108
1175,"ti_mal",21,403,189560,19301.9549634617,35.9096953233333
1175,"ti_lub",0,403,6434,40788.4447238214,92.6576160205263
1175,"ti_ria",1,403,2187,27016.8805141617,47.3210009376923
1175,"ti_mok",0,403,680,39990.6920747587,90.907009582
1175,"ti_ure",0,403,64,53698.5090541468,140.2484339
1291,"to",0,3,1071785,257114.689366367,178.216335962874
1291,"ti_ban",0,3,27025,14577.1978285677,18.1981494741351
1291,"ti_mal",0,3,189560,19472.5432056935,38.2163359628736
1291,"ti_lub",0,3,6434,38140.9391004507,89.1572446552632
1291,"ti_ria",0,3,2187,24247.8755350795,41.7788453411538
1291,"ti_mok",0,3,680,37178.1213966754,85.364853978
1291,"ti_ure",0,3,64,50889.4162787662,134.7062783
1292,"to",5,330,1071785,257716.322219373,177.754611408736
1292,"ti_ban",0,330,27025,14970.8213740833,17.9286832108108
1292,"ti_mal",41,330,189560,20092.7389967846,37.7546114087356
1292,"ti_lub",2,330,6434,39054.7383190687,89.4002795592105
1292,"ti_ria",0,330,2187,24817.4013256386,42.2405986980769
1292,"ti_mok",0,330,680,37845.4500950481,85.82660734
1292,"ti_ure",0,330,64,51542.1284005159,135.1680316
1320,"to",0,25,1071785,261714.78647073,166.894911630218
1320,"ti_ban",0,25,27025,28620.3836067836,47.2643872202703
1320,"ti_mal",0,25,189560,24543.8989580317,26.8949116302184
1320,"ti_lub",0,25,6434,15373.0470813251,46.0178729667105
1320,"ti_ria",0,25,2187,25267.7006766854,57.4356933042308
1320,"ti_mok",0,25,680,27453.6162794915,66.970283606
1320,"ti_ure",0,25,64,37893.7768969546,97.40625497
1321,"to",6,246,1071785,261012.538926391,188.401252483448
1321,"ti_ban",3,246,27025,27765.3027730268,68.8160437524324
1321,"ti_mal",39,246,189560,23813.8112980731,48.4012524834483
1321,"ti_lub",0,246,6434,15716.5969753253,67.9807349584211
1321,"ti_ria",1,246,2187,24627.9547266104,80.6187142903846
1321,"ti_mok",1,246,680,27274.4943696683,90.15330461
1321,"ti_ure",0,246,64,37985.8179400312,120.589276
1407,"to",3,244,1071785,257736.201303025,181.351379705057
1407,"ti_ban",0,244,27025,15910.0359838765,20.3589294917297
1407,"ti_mal",22,244,189560,20041.8771876311,41.3513797050575
1407,"ti_lub",0,244,6434,35519.6620997961,87.3759691342105
1407,"ti_ria",1,244,2187,21491.6713580313,38.6438016003846
1407,"ti_mok",1,244,680,34366.4610954699,82.22981024
1407,"ti_ure",0,244,64,48081.3755957653,131.5712345
1408,"to",0,66,1071785,258228.636079017,180.889640716667
1408,"ti_ban",0,66,27025,16148.3940973391,20.0044385684054
1408,"ti_mal",6,66,189560,20548.1383094344,40.8896407166667
1408,"ti_lub",0,66,6434,36444.4566482066,87.6433030484211
1408,"ti_ria",0,66,2187,22041.9036834918,39.1055549546154
1408,"ti_mok",0,66,680,35030.3985542297,82.691563606
1408,"ti_ure",0,66,64,48730.7573258685,132.0329879
1438,"to",2,128,1071785,263146.399054608,176.266957147586
1438,"ti_ban",0,128,27025,29681.706709479,56.2722513832432
1438,"ti_mal",19,128,189560,25922.0131572687,36.2669571475862
1438,"ti_lub",0,128,6434,13500.8706578434,48.0600512876316
1438,"ti_ria",0,128,2187,23795.8969566084,59.2495067407692
1438,"ti_mok",0,128,680,25507.396594267,68.784097044
1438,"ti_ure",0,128,64,35912.1820069584,99.2200684
1439,"to",0,25,1071785,262482.998846471,170.674023540345
1439,"ti_ban",0,25,27025,28858.073164895,50.6793184456757
1439,"ti_mal",1,25,189560,25231.8179252532,30.6740235403448
1439,"ti_lub",0,25,6434,13890.8105772294,42.6787100628684
1439,"ti_ria",0,25,2187,23115.4412050869,53.6565813911538
1439,"ti_mok",0,25,680,25314.5056330061,63.191171694
1439,"ti_ure",0,25,64,36009.2924840247,93.62714306
1465,"to",0,22,1071785,258178.616392377,184.024698053678
1465,"ti_ban",0,22,27025,16715.3528388636,22.4191376745676
1465,"ti_mal",5,22,189560,20466.5913200139,44.0246980536781
1465,"ti_lub",0,22,6434,34220.7475329166,85.4879809281579
1465,"ti_ria",0,22,2187,20120.0183505385,35.97048325
1465,"ti_mok",0,22,680,32961.0474632118,79.556491902
1465,"ti_ure",0,22,64,46677.8107605089,128.8979162
1497,"to",0,11,1071785,263888.365987275,172.241569837816
1497,"ti_ban",0,11,27025,30247.4280538029,51.917641837027
1497,"ti_mal",0,11,189560,26639.9923735634,32.2415698378161
1497,"ti_lub",0,11,6434,12578.1397415364,41.4818054752895
1497,"ti_ria",0,11,2187,23089.0293987715,52.0890350973077
1497,"ti_mok",0,11,680,24536.8090341181,61.623625398
1497,"ti_ure",0,11,64,34921.6651074196,92.05959676
1498,"to",0,6,1071785,263243.435244786,171.779809323333
1498,"ti_ban",0,6,27025,29439.6174425292,51.5557222051351
1498,"ti_mal",0,6,189560,25968.8791157815,31.7798093233333
1498,"ti_lub",0,6,6434,12995.8007648596,41.8220558925526
1498,"ti_ria",0,6,2187,22387.0925391282,52.5508027503846
1498,"ti_mok",0,6,680,24336.2253856596,62.085393054
1498,"ti_ure",0,6,64,35021.5242590003,92.52136442
1524,"to",1,144,1071785,259084.999094167,185.130483835747
1524,"ti_ban",1,144,27025,17700.2737844794,23.3456068435946
1524,"ti_mal",19,144,189560,21368.5886991747,45.1304838357471
1524,"ti_lub",0,144,6434,33867.4732350732,84.5174946355263
1524,"ti_ria",0,144,2187,19278.8170627984,34.8646974663462
1524,"ti_mok",0,144,680,32215.889890242,78.450706116
1524,"ti_ure",0,144,64,45920.2125876275,127.7921304
1556,"to",0,6,1071785,264645.93909027,173.34735542
1556,"ti_ban",0,6,27025,30834.8250884677,52.7843386445946
1556,"ti_mal",0,6,189560,27375.2438717114,33.34735542
1556,"ti_lub",0,6,6434,11667.1378035857,40.7107636501316
1556,"ti_ria",0,6,2187,22403.9777427644,50.9832495130769
1556,"ti_mok",0,6,680,23568.1800931468,60.517839818
1556,"ti_ure",0,6,64,33931.3570488134,90.95381118
1557,"to",0,1,1071785,264018.822330712,193.842580275402
1557,"ti_ban",0,1,27025,30042.804409507,73.4604224264865
1557,"ti_mal",1,1,189560,26722.594850737,53.8425802754023
1557,"ti_lub",0,1,6434,12116.2482715186,61.5308183086842
1557,"ti_ria",0,1,2187,21679.8656376272,73.1514194319231
1557,"ti_mok",0,1,680,23359.2794640615,82.686009734
