"admin2","admin4Id","areaId","ad4.X","ad4.Y","w","ad2.X","ad2.Y","aid.X","aid.Y","d2","d1","aid.pop","ad4.pop","ad2.pop"
"Malabo","L100",335,476413.573535674,415239.521552961,1,474656.387942084,413489.949758617,474931.9596,414015.669,1921.71666115845,593.565884638585,16625,351,197050
"Malabo","L100",512,476413.573535674,415239.521552961,2,474656.387942084,413489.949758617,474931.1948,411033.4558,4459.64525878601,2471.81742405851,3657,351,197050
"Malabo","L100",220,476413.573535674,415239.521552961,1,474656.387942084,413489.949758617,477928.2225,416003.0837,1696.22776699455,4125.62038749364,2770,351,197050
"Malabo","L100",393,476413.573535674,415239.521552961,1,474656.387942084,413489.949758617,473933.089,413021.8593,3327.2855903767,861.550948620239,7411,351,197050
"Malabo","L100",519,476413.573535674,415239.521552961,1,474656.387942084,413489.949758617,481921.6268,411031.9184,6931.27513921198,7669.78577422564,819,351,197050
"Malabo","L100",502,476413.573535674,415239.521552961,1,474656.387942084,413489.949758617,464944.8089,411036.5162,12214.6557980777,10016.6912559586,2162,351,197050
"Malabo","L102",677,462445.702401293,408811.808184535,3,474656.387942084,413489.949758617,462946.3998,408055.0115,907.435455993927,12909.7783157857,42,73,197050
"Malabo","L104",1175,477739.176751998,415256.758780044,1,474656.387942084,413489.949758617,488910.8174,400096.1811,18832.1180529633,19559.6983118669,431,409,197050
"Malabo","L105",279,477776.624219677,414632.983332616,6,474656.387942084,413489.949758617,477927.9965,415009.0137,405.354665010012,3607.07330314175,9281,905,197050
"Malabo","L105",511,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,473932.5594,411033.7161,5266.07623849657,2560.66623050693,2115,905,197050
"Malabo","L105",1292,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,487911.8407,398108.1711,19385.3561335928,20305.3230094973,336,905,197050
"Malabo","L105",2572,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,469927.7994,376242.3845,39184.7180642762,37546.5133840049,54,905,197050
"Malabo","L105",2918,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,461933.8505,370280.4836,47097.1093769518,45043.5447614628,306,905,197050
"Malabo","L105",451,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,472934.1979,412028.0587,5498.61118857362,2258.99623911113,5281,905,197050
"Malabo","L105",2496,477776.624219677,414632.983332616,2,474656.387942084,413489.949758617,452945.4879,377242.5779,44884.6048143654,42252.0431138452,234,905,197050
"Malabo","L105",502,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,464944.8089,411036.5162,13326.292066223,10016.6912559586,2162,905,197050
"Malabo","L105",910,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,459948.7682,404079.8535,20717.1667831866,17460.3548095158,45,905,197050
"Malabo","L105",1028,477776.624219677,414632.983332616,4,474656.387942084,413489.949758617,459947.9722,402091.6912,21797.8173493205,18608.0034343042,427,905,197050
"Malabo","L105",646,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,490909.1104,409042.5461,14272.8827406448,16850.2340220164,92,905,197050
"Malabo","L105",278,477776.624219677,414632.983332616,4,474656.387942084,413489.949758617,476929.4035,415009.2457,927.014733949422,2734.01899847646,11420,905,197050
"Malabo","L105",1815,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,479920.0063,389162.859,25560.1510218769,24890.0185414912,98,905,197050
"Malabo","L105",396,477776.624219677,414632.983332616,4,474656.387942084,413489.949758617,476928.9325,413021.1053,1821.18973301463,2320.40382133982,5486,905,197050
"Malabo","L105",2252,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,444955.6301,381222.7701,46834.3891094216,43855.5116207255,597,905,197050
"Malabo","L105",645,477776.624219677,414632.983332616,9,474656.387942084,413489.949758617,489910.4617,409042.6432,13359.7123770398,15889.1567377961,3099,905,197050
"Malabo","L105",338,477776.624219677,414632.983332616,6,474656.387942084,413489.949758617,477927.7709,414014.9439,636.253140849381,3313.2409066997,6229,905,197050
"Malabo","L105",277,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,475930.81,415009.488,1883.82215140478,1983.21659148156,9718,905,197050
"Malabo","L105",2919,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,462932.8897,370280.139,46770.8376542893,44771.9572592894,165,905,197050
"Malabo","L105",1524,477776.624219677,414632.983332616,2,474656.387942084,413489.949758617,483916.1752,394132.4736,21400.1164841937,21458.2278693578,165,905,197050
"Malabo","L105",1759,477776.624219677,414632.983332616,2,474656.387942084,413489.949758617,482916.7155,390156.384,25010.4868657021,24752.5413316646,54,905,197050
"Malabo","L105",1757,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,480919.0384,390156.7335,24677.1467708348,24159.0515486312,115,905,197050
"Malabo","L105",1583,477776.624219677,414632.983332616,1,474656.387942084,413489.949758617,483916.0192,393138.4109,22354.1677274145,22359.0228978452,31,905,197050
"Malabo","L105",394,477776.624219677,414632.983332616,4,474656.387942084,413489.949758617,474931.7041,413021.5977,3269.57705893938,543.279520707583,12493,905,197050
"Malabo","L117",397,475203.703658574,414743.640132223,1,474656.387942084,413489.949758617,477927.5458,413020.8744,3222.92379362742,3304.6188015361,2437,843,197050
"Malabo","L117",512,475203.703658574,414743.640132223,1,474656.387942084,413489.949758617,474931.1948,411033.4558,3720.17860553429,2471.81742405851,3657,843,197050
"Malabo","L118",1815,476366.911440882,413747.468097895,1,474656.387942084,413489.949758617,479920.0063,389162.859,24840.0379946209,24890.0185414912,98,3021,197050
"Malabo","L118",395,476366.911440882,413747.468097895,1,474656.387942084,413489.949758617,475930.3186,413021.3464,847.269749763082,1357.38293376808,15624,3021,197050
"Malabo","L118",2400,476366.911440882,413747.468097895,1,474656.387942084,413489.949758617,474923.3797,379223.2923,34554.3412382716,34267.6975880345,69,3021,197050
"Malabo","L118",336,476366.911440882,413747.468097895,4,474656.387942084,413489.949758617,475930.564,414015.4171,512.050541346186,1378.27448406548,16076,3021,197050
"Malabo","L126",152,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,468941.2744,416999.623,7664.35185212033,6706.73758694902,3,437,197050
"Malabo","L126",564,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,467940.4081,410041.4158,9383.91709826886,7549.62063305276,326,437,197050
"Malabo","L126",519,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,481921.6268,411031.9184,6704.89143302898,7669.78577422564,819,437,197050
"Malabo","L126",386,476190.798455749,414512.31717276,3,474656.387942084,413489.949758617,466942.7638,413023.9761,9367.03283557794,7727.68586679539,757,437,197050
"Malabo","L126",2918,476190.798455749,414512.31717276,3,474656.387942084,413489.949758617,461933.8505,370280.4836,46472.7411093999,45043.5447614628,306,437,197050
"Malabo","L126",337,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,476929.1677,414015.1754,890.134306202973,2332.67867533397,13708,437,197050
"Malabo","L126",793,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,460948.2651,406067.6188,17425.4914911464,15588.5736587064,120,437,197050
"Malabo","L126",794,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,461946.961,406067.231,16559.1782987906,14718.2297497253,40,437,197050
"Malabo","L126",453,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,474931.4491,412027.5267,2785.70359036017,1488.06580599402,5136,437,197050
"Malabo","L126",333,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,472934.7491,414016.2036,3293.62810349756,1800.27314820376,2127,437,197050
"Malabo","L126",336,476190.798455749,414512.31717276,2,474656.387942084,413489.949758617,475930.564,414015.4171,560.920363570531,1378.27448406548,16076,437,197050
"Malabo","L126",618,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,462946.773,409049.0909,14326.585482239,12523.4304203776,54,437,197050
"Malabo","L126",447,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,468939.6874,412029.245,7664.48034493788,5900.36638520969,442,437,197050
"Malabo","L126",514,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,476928.4638,411032.9657,3556.68902648364,3346.50554585253,2067,437,197050
"Malabo","L126",398,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,478926.1587,413020.6537,3115.64689619954,4295.48380462391,5145,437,197050
"Malabo","L126",335,476190.798455749,414512.31717276,1,474656.387942084,413489.949758617,474931.9596,414015.669,1353.26814499163,593.565884638585,16625,437,197050
"Malabo","L126",451,476190.798455749,414512.31717276,5,474656.387942084,413489.949758617,472934.1979,412028.0587,4095.97208720772,2258.99623911113,5281,437,197050
"Malabo","L130",1815,475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,479920.0063,389162.859,25493.2207324767,24890.0185414912,98,351,197050
"Malabo","L130",2919,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,462932.8897,370280.139,45692.9448493523,44771.9572592894,165,351,197050
"Malabo","L130",506,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,468939.3224,411035.1105,7190.46197636791,6221.82241775943,530,351,197050
"Malabo","L130",792,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,459949.5682,406068.0166,17457.5069182883,16473.4828963743,217,351,197050
"Malabo","L130",1292,475372.457854118,414247.198864687,6,474656.387942084,413489.949758617,487911.8407,398108.1711,20437.8164035432,20305.3230094973,336,351,197050
"Malabo","L130",460,475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,481921.8102,412025.9856,6915.76492643652,7411.44733797206,2760,351,197050
"Malabo","L130",1028,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,459947.9722,402091.6912,19638.5112541753,18608.0034343042,427,351,197050
"Malabo","L130",2325,475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,458940.5253,380222.3399,37784.9101498198,36792.9640595863,101,351,197050
"Malabo","L130",335,475372.457854118,414247.198864687,3,474656.387942084,413489.949758617,474931.9596,414015.669,497.639216826155,593.565884638585,16625,351,197050
"Malabo","L130",2252,475372.457854118,414247.198864687,3,474656.387942084,413489.949758617,444955.6301,381222.7701,44897.6202694263,43855.5116207255,597,351,197050
"Malabo","L130",519,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,481921.6268,411031.9184,7295.86474301037,7669.78577422564,819,351,197050
"Malabo","L130",2087,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,456944.2457,384199.4526,35248.6320129479,34229.4201908646,15,351,197050
"Malabo","L130",397,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,477927.5458,413020.8744,2834.13939386914,3304.6188015361,2437,351,197050
"Malabo","L130",502,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,464944.8089,411036.5162,10910.7445155519,10016.6912559586,2162,351,197050
"Malabo","L130",278,475372.457854118,414247.198864687,3,474656.387942084,413489.949758617,476929.4035,415009.2457,1733.43448778439,2734.01899847646,11420,351,197050
"Malabo","L130",334,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,473933.3547,414015.9312,1457.5673641115,894.110477423316,10423,351,197050
"Malabo","L130",219,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,476929.6398,416003.3162,2347.07556503106,3388.9061477397,2666,351,197050
"Malabo","L130",391,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,471935.8568,413022.413,3648.33211474839,2760.41306976114,1432,351,197050
"Malabo","L130",1759,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,482916.7155,390156.384,25244.4683895717,24752.5413316646,54,351,197050
"Malabo","L130",2324,475372.457854118,414247.198864687,2,474656.387942084,413489.949758617,457941.5747,380222.7313,38229.5707612966,37230.2673330598,242,351,197050
"Malabo","L130",395,475372.457854118,414247.198864687,1,474656.387942084,413489.949758617,475930.3186,413021.3464,1346.819541355,1357.38293376808,15624,351,197050
"Malabo","L138",339,476923.458080702,413591.861004833,2,474656.387942084,413489.949758617,478926.3735,414014.7227,2047.06672829736,4302.11149376872,4125,3441,197050
"Malabo","L138",2324,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,457941.5747,380222.7313,38390.2424313329,37230.2673330598,242,3441,197050
"Malabo","L138",2694,476923.458080702,413591.861004833,2,474656.387942084,413489.949758617,473923.2222,374253.2091,39452.8953187146,39243.5899162772,326,3441,197050
"Malabo","L138",396,476923.458080702,413591.861004833,4,474656.387942084,413489.949758617,476928.9325,413021.1053,570.781958251798,2320.40382133982,5486,3441,197050
"Malabo","L138",1321,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,457948.4245,397122.0967,25125.7842792121,23389.3705800413,159,3441,197050
"Malabo","L138",329,476923.458080702,413591.861004833,2,474656.387942084,413489.949758617,468940.3199,414017.3956,7994.47152123662,5740.35129389559,473,3441,197050
"Malabo","L138",1175,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,488910.8174,400096.1811,18050.7661760844,19559.6983118669,431,3441,197050
"Malabo","L138",1320,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,456949.6356,397122.5153,25888.0847579708,24112.6935297786,21,3441,197050
"Malabo","L138",276,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,474932.2158,415009.7405,2444.46887549636,1544.61804495351,2708,3441,197050
"Malabo","L138",273,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,471936.4297,415010.5597,5184.8971115727,3116.15587423269,317,3441,197050
"Malabo","L138",452,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,473932.8238,412027.7876,3374.93985377724,1631.39916813807,4624,3441,197050
"Malabo","L138",2083,476923.458080702,413591.861004833,4,474656.387942084,413489.949758617,452948.5788,384201.1677,37928.9821833247,36456.2989375817,318,3441,197050
"Malabo","L138",336,476923.458080702,413591.861004833,2,474656.387942084,413489.949758617,475930.564,414015.4171,1079.46209810537,1378.27448406548,16076,3441,197050
"Malabo","L138",453,476923.458080702,413591.861004833,3,474656.387942084,413489.949758617,474931.4491,412027.5267,2532.83272177085,1488.06580599402,5136,3441,197050
"Malabo","L138",282,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,480923.7722,415008.3793,4243.7055898825,6448.70015650558,2001,3441,197050
"Malabo","L138",338,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,477927.7709,414014.9439,1089.79051894839,3313.2409066997,6229,3441,197050
"Malabo","L138",394,476923.458080702,413591.861004833,8,474656.387942084,413489.949758617,474931.7041,413021.5977,2071.78284491411,543.279520707583,12493,3441,197050
"Malabo","L138",335,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,474931.9596,414015.669,2036.09415681234,593.565884638585,16625,3441,197050
"Malabo","L138",279,476923.458080702,413591.861004833,2,474656.387942084,413489.949758617,477927.9965,415009.0137,1737.07201844541,3607.07330314175,9281,3441,197050
"Malabo","L138",334,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,473933.3547,414015.9312,3020.02545646779,894.110477423316,10423,3441,197050
"Malabo","L138",395,476923.458080702,413591.861004833,1,474656.387942084,413489.949758617,475930.3186,413021.3464,1145.34402799165,1357.38293376808,15624,3441,197050
"Malabo","L143",336,475951.467146648,414858.627179934,1,474656.387942084,413489.949758617,475930.564,414015.4171,843.469134255653,1378.27448406548,16076,37,197050
"Malabo","L144",334,475392.701004407,414962.714984321,1,474656.387942084,413489.949758617,473933.3547,414015.9312,1739.56637425459,894.110477423316,10423,258,197050
"Malabo","L145",334,475815.204916346,414880.311422894,2,474656.387942084,413489.949758617,473933.3547,414015.9312,2070.872619572,894.110477423316,10423,90,197050
"Malabo","L145",337,475815.204916346,414880.311422894,1,474656.387942084,413489.949758617,476929.1677,414015.1754,1410.45149561227,2332.67867533397,13708,90,197050
"Malabo","L147",280,475229.382290651,414976.255544043,6,474656.387942084,413489.949758617,478926.5888,415008.792,3697.34967155378,4532.27284275277,571,125,197050
"Malabo","L148",276,475630.988288902,414871.609625226,1,474656.387942084,413489.949758617,474932.2158,415009.7405,712.294271921599,1544.61804495351,2708,219,197050
"Malabo","L150",394,475276.315342863,414894.773061644,1,474656.387942084,413489.949758617,474931.7041,413021.5977,1904.61094299556,543.279520707583,12493,202,197050
"Malabo","L151",2918,475518.497842061,414487.416613031,1,474656.387942084,413489.949758617,461933.8505,370280.4836,46247.1141783652,45043.5447614628,306,373,197050
"Malabo","L151",510,475518.497842061,414487.416613031,1,474656.387942084,413489.949758617,472933.9233,411033.9866,4313.49097812548,2999.77323804885,1242,373,197050
"Malabo","L152",398,475858.445612311,414802.97537846,1,474656.387942084,413489.949758617,478926.1587,413020.6537,3547.89150818985,4295.48380462391,5145,123,197050
"Malabo","L153",395,475506.555709175,415079.432592178,1,474656.387942084,413489.949758617,475930.3186,413021.3464,2101.26004151668,1357.38293376808,15624,71,197050
"Malabo","L153",2453,475506.555709175,415079.432592178,1,474656.387942084,413489.949758617,468929.3991,378230.806,37431.006809748,35721.2208608297,79,71,197050
"Malabo","L154",1815,475782.812404434,415329.73986239,1,474656.387942084,413489.949758617,479920.0063,389162.859,26491.9238145518,24890.0185414912,98,185,197050
"Malabo","L154",2400,475782.812404434,415329.73986239,1,474656.387942084,413489.949758617,474923.3797,379223.2923,36116.674544441,34267.6975880345,69,185,197050
"Malabo","L156",278,475855.095448954,415023.843616177,1,474656.387942084,413489.949758617,476929.4035,415009.2457,1074.40722619402,2734.01899847646,11420,117,197050
"Malabo","L156",394,475855.095448954,415023.843616177,2,474656.387942084,413489.949758617,474931.7041,413021.5977,2204.91276293921,543.279520707583,12493,117,197050
"Malabo","L157",336,475582.4156885,415226.381177701,1,474656.387942084,413489.949758617,475930.564,414015.4171,1260.01636667282,1378.27448406548,16076,305,197050
"Malabo","L157",506,475582.4156885,415226.381177701,1,474656.387942084,413489.949758617,468939.3224,411035.1105,7854.77169200214,6221.82241775943,530,305,197050
"Malabo","L157",2199,475582.4156885,415226.381177701,3,474656.387942084,413489.949758617,450949.8119,382213.9081,41189.6655498343,39245.2867166322,1282,305,197050
"Malabo","L158",793,475720.80185024,414723.728770639,1,474656.387942084,413489.949758617,460948.2651,406067.6188,17121.8013614509,15588.5736587064,120,129,197050
"Malabo","L158",277,475720.80185024,414723.728770639,1,474656.387942084,413489.949758617,475930.81,415009.488,354.629045808148,1983.21659148156,9718,129,197050
"Malabo","L159",2252,475498.4751282,414785.02330891,2,474656.387942084,413489.949758617,444955.6301,381222.7701,45379.4030687455,43855.5116207255,597,187,197050
"Malabo","L160",460,475454.722699642,414598.083238972,1,474656.387942084,413489.949758617,481921.8102,412025.9856,6959.80653478898,7411.44733797206,2760,44,197050
"Malabo","L161",2199,477320.014117673,415290.665653576,1,474656.387942084,413489.949758617,450949.8119,382213.9081,42302.0029698239,39245.2867166322,1282,125,197050
"Malabo","L161",276,477320.014117673,415290.665653576,3,474656.387942084,413489.949758617,474932.2158,415009.7405,2404.26698762713,1544.61804495351,2708,125,197050
"Malabo","L161",502,477320.014117673,415290.665653576,1,474656.387942084,413489.949758617,464944.8089,411036.5162,13086.0036585995,10016.6912559586,2162,125,197050
"Malabo","L164",969,475903.068838039,414721.672806292,1,474656.387942084,413489.949758617,459948.3697,403085.7723,19747.0657358929,18015.901565003,75,177,197050
"Malabo","L166",502,475714.574974804,415049.096818543,1,474656.387942084,413489.949758617,464944.8089,411036.5162,11492.9832735585,10016.6912559586,2162,251,197050
"Malabo","L166",2918,475714.574974804,415049.096818543,1,474656.387942084,413489.949758617,461933.8505,370280.4836,46841.6171428991,45043.5447614628,306,251,197050
"Malabo","L166",460,475714.574974804,415049.096818543,1,474656.387942084,413489.949758617,481921.8102,412025.9856,6904.2719080725,7411.44733797206,2760,251,197050
"Malabo","L166",2152,475714.574974804,415049.096818543,3,474656.387942084,413489.949758617,462937.3641,383203.0908,34313.630193733,32475.0572807885,153,251,197050
"Malabo","L166",277,475714.574974804,415049.096818543,1,474656.387942084,413489.949758617,475930.81,415009.488,219.832765137653,1983.21659148156,9718,251,197050
"Malabo","L166",454,475714.574974804,415049.096818543,1,474656.387942084,413489.949758617,475930.0738,412027.2759,3029.49523970643,1939.50779357447,5110,251,197050
"Malabo","L169",645,475240.59084719,415560.361204176,1,474656.387942084,413489.949758617,489910.4617,409042.6432,16052.593523169,15889.1567377961,3099,129,197050
"Malabo","L169",278,475240.59084719,415560.361204176,1,474656.387942084,413489.949758617,476929.4035,415009.2457,1776.46178546988,2734.01899847646,11420,129,197050
"Malabo","L170",277,475154.50426865,414495.768251168,1,474656.387942084,413489.949758617,475930.81,415009.488,930.891276609211,1983.21659148156,9718,776,197050
"Malabo","L170",336,475154.50426865,414495.768251168,1,474656.387942084,413489.949758617,475930.564,414015.4171,912.691588134708,1378.27448406548,16076,776,197050
"Malabo","L172",278,475583.528329533,414644.788117056,1,474656.387942084,413489.949758617,476929.4035,415009.2457,1394.34906111946,2734.01899847646,11420,178,197050
"Malabo","L172",2918,475583.528329533,414644.788117056,1,474656.387942084,413489.949758617,461933.8505,370280.4836,46416.6480923826,45043.5447614628,306,178,197050
"Malabo","L173",1028,475633.840284162,414557.554054493,1,474656.387942084,413489.949758617,459947.9722,402091.6912,20036.0723262012,18608.0034343042,427,257,197050
"Malabo","L173",277,475633.840284162,414557.554054493,1,474656.387942084,413489.949758617,475930.81,415009.488,540.772875823399,1983.21659148156,9718,257,197050
"Malabo","L173",460,475633.840284162,414557.554054493,1,474656.387942084,413489.949758617,481921.8102,412025.9856,6778.4514826225,7411.44733797206,2760,257,197050
"Malabo","L173",509,475633.840284162,414557.554054493,1,474656.387942084,413489.949758617,471935.2866,411034.2672,5108.11605326981,3665.34709715031,2775,257,197050
"Malabo","L173",336,475633.840284162,414557.554054493,1,474656.387942084,413489.949758617,475930.564,414015.4171,618.027055206875,1378.27448406548,16076,257,197050
"Malabo","L174",2252,475087.345918787,415112.403264049,2,474656.387942084,413489.949758617,444955.6301,381222.7701,45347.8503810047,43855.5116207255,597,221,197050
"Malabo","L174",396,475087.345918787,415112.403264049,1,474656.387942084,413489.949758617,476928.9325,413021.1053,2786.56927251778,2320.40382133982,5486,221,197050
"Malabo","L175",334,475763.998052759,414959.077413491,1,474656.387942084,413489.949758617,473933.3547,414015.9312,2059.31538745806,894.110477423316,10423,163,197050
"Malabo","L175",211,475763.998052759,414959.077413491,1,474656.387942084,413489.949758617,468940.9555,416005.547,6902.82610763459,6244.5494217664,243,163,197050
"Malabo","L175",335,475763.998052759,414959.077413491,1,474656.387942084,413489.949758617,474931.9596,414015.669,1257.898017136,593.565884638585,16625,163,197050
"Malabo","L175",2919,475763.998052759,414959.077413491,1,474656.387942084,413489.949758617,462932.8897,370280.139,46484.8887200643,44771.9572592894,165,163,197050
"Malabo","L176",277,475577.81203185,414963.519268426,1,474656.387942084,413489.949758617,475930.81,415009.488,355.978496261444,1983.21659148156,9718,304,197050
"Malabo","L177",512,477522.997530151,415138.845735361,5,474656.387942084,413489.949758617,474931.1948,411033.4558,4855.06621101895,2471.81742405851,3657,624,197050
"Malabo","L177",336,477522.997530151,415138.845735361,1,474656.387942084,413489.949758617,475930.564,414015.4171,1948.82950683145,1378.27448406548,16076,624,197050
"Malabo","L177",451,477522.997530151,415138.845735361,1,474656.387942084,413489.949758617,472934.1979,412028.0587,5543.83243118335,2258.99623911113,5281,624,197050
"Malabo","L178",398,476839.492151767,415380.561528577,4,474656.387942084,413489.949758617,478926.1587,413020.6537,3150.13368651145,4295.48380462391,5145,838,197050
"Malabo","L178",211,476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,468940.9555,416005.547,7923.22460105723,6244.5494217664,243,838,197050
"Malabo","L178",396,476839.492151767,415380.561528577,3,474656.387942084,413489.949758617,476928.9325,413021.1053,2361.15083602551,2320.40382133982,5486,838,197050
"Malabo","L178",451,476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,472934.1979,412028.0587,5146.90182619638,2258.99623911113,5281,838,197050
"Malabo","L178",281,476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,479925.1808,415008.5805,3108.02900878586,5483.28528423403,1012,838,197050
"Malabo","L178",219,476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,476929.6398,416003.3162,629.245563560676,3388.9061477397,2666,838,197050
"Malabo","L178",2978,476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,462932.5518,369286.0671,48146.7071207756,45732.1722202567,29,838,197050
"Malabo","L178",336,476839.492151767,415380.561528577,6,474656.387942084,413489.949758617,475930.564,414015.4171,1640.05173575415,1378.27448406548,16076,838,197050
"Malabo","L178",2515,476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,471926.0141,377235.9086,38459.8077687189,36356.7110950403,100,838,197050
"Malabo","L178",460,476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,481921.8102,412025.9856,6089.59246616581,7411.44733797206,2760,838,197050
"Malabo","L178",277,476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,475930.81,415009.488,981.528815955447,1983.21659148156,9718,838,197050
"Malabo","L178",339,476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,478926.3735,414014.7227,2494.11095728547,4302.11149376872,4125,838,197050
"Malabo","L178",279,476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,477927.9965,415009.0137,1150.16933755092,3607.07330314175,9281,838,197050
"Malabo","L178",335,476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,474931.9596,414015.669,2345.55154507787,593.565884638585,16625,838,197050
"Malabo","L178",337,476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,476929.1677,414015.1754,1368.32780577681,2332.67867533397,13708,838,197050
"Malabo","L178",2206,476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,457942.3652,382210.8891,38174.9731637145,35464.6047758656,36,838,197050
"Malabo","L191",451,472641.175007833,414511.495333371,4,474656.387942084,413489.949758617,472934.1979,412028.0587,2500.66389730903,2258.99623911113,5281,2311,197050
"Malabo","L191",276,472641.175007833,414511.495333371,4,474656.387942084,413489.949758617,474932.2158,415009.7405,2344.59296199631,1544.61804495351,2708,2311,197050
"Malabo","L191",396,472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,476928.9325,413021.1053,4539.39718059655,2320.40382133982,5486,2311,197050
"Malabo","L191",335,472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,474931.9596,414015.669,2343.82972943317,593.565884638585,16625,2311,197050
"Malabo","L191",339,472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,478926.3735,414014.7227,6304.80000755031,4302.11149376872,4125,2311,197050
"Malabo","L191",2918,472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,461933.8505,370280.4836,45508.5617996622,45043.5447614628,306,2311,197050
"Malabo","L191",395,472641.175007833,414511.495333371,4,474656.387942084,413489.949758617,475930.3186,413021.3464,3610.95685567161,1357.38293376808,15624,2311,197050
"Malabo","L191",278,472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,476929.4035,415009.2457,4317.01969285676,2734.01899847646,11420,2311,197050
"Malabo","L191",336,472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,475930.564,414015.4171,3326.58587074122,1378.27448406548,16076,2311,197050
"Malabo","L191",391,472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,471935.8568,413022.413,1647.6771436963,2760.41306976114,1432,2311,197050
"Malabo","L191",392,472641.175007833,414511.495333371,2,474656.387942084,413489.949758617,472934.4732,413022.131,1517.96902045041,1784.33314432056,536,2311,197050
"Malabo","L191",2919,472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,462932.8897,370280.139,45284.2542911766,44771.9572592894,165,2311,197050
"Malabo","L191",275,472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,473933.6211,415010.0033,1385.2534403315,1683.13834151785,756,2311,197050
"Malabo","L191",394,472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,474931.7041,413021.5977,2732.45649187492,543.279520707583,12493,2311,197050
