"admin4Id","areaId","admin2","ad4.X","ad4.Y","w","ad2.X","ad2.Y","ad2.pop","aid.pop","aid.X","aid.Y","d2","d1","ad4.pop"
"L175",334,"Malabo",475763.998052759,414959.077413491,1,474656.387942084,413489.949758617,189560,11234,473933.3547,414015.9312,2059.31538745806,894.110477423316,832.828119249172
"L175",335,"Malabo",475763.998052759,414959.077413491,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,1257.898017136,593.565884638585,832.828119249172
"L175",2919,"Malabo",475763.998052759,414959.077413491,1,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,46484.8887200643,44771.9572592894,832.828119249172
"L176",277,"Malabo",475577.81203185,414963.519268426,1,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,355.978496261444,1983.21659148156,275.85
"L177",512,"Malabo",477522.997530151,415138.845735361,5,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,4855.06621101895,2471.81742405851,693.99261720192
"L177",451,"Malabo",477522.997530151,415138.845735361,1,474656.387942084,413489.949758617,189560,3833,472934.1979,412028.0587,5543.83243118335,2258.99623911113,693.99261720192
"L177",336,"Malabo",477522.997530151,415138.845735361,1,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,1948.82950683145,1378.27448406548,693.99261720192
"L178",337,"Malabo",476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,189560,15012,476929.1677,414015.1754,1368.32780577681,2332.67867533397,3511.27330393192
"L178",2515,"Malabo",476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,189560,66,471926.0141,377235.9086,38459.8077687189,36356.7110950403,3511.27330393192
"L178",219,"Malabo",476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,189560,3185,476929.6398,416003.3162,629.245563560676,3388.9061477397,3511.27330393192
"L178",451,"Malabo",476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,189560,3833,472934.1979,412028.0587,5146.90182619638,2258.99623911113,3511.27330393192
"L178",2978,"Malabo",476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,189560,58,462932.5518,369286.0671,48146.7071207756,45732.1722202567,3511.27330393192
"L178",339,"Malabo",476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,189560,3051,478926.3735,414014.7227,2494.11095728547,4302.11149376872,3511.27330393192
"L178",336,"Malabo",476839.492151767,415380.561528577,6,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,1640.05173575415,1378.27448406548,3511.27330393192
"L178",279,"Malabo",476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,189560,10886,477927.9965,415009.0137,1150.16933755092,3607.07330314175,3511.27330393192
"L178",281,"Malabo",476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,189560,551,479925.1808,415008.5805,3108.02900878586,5483.28528423403,3511.27330393192
"L178",398,"Malabo",476839.492151767,415380.561528577,4,474656.387942084,413489.949758617,189560,3320,478926.1587,413020.6537,3150.13368651145,4295.48380462391,3511.27330393192
"L178",277,"Malabo",476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,981.528815955447,1983.21659148156,3511.27330393192
"L178",211,"Malabo",476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,189560,245,468940.9555,416005.547,7923.22460105723,6244.5494217664,3511.27330393192
"L178",2206,"Malabo",476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,189560,67,457942.3652,382210.8891,38174.9731637145,35464.6047758656,3511.27330393192
"L178",396,"Malabo",476839.492151767,415380.561528577,3,474656.387942084,413489.949758617,189560,4531,476928.9325,413021.1053,2361.15083602551,2320.40382133982,3511.27330393192
"L178",335,"Malabo",476839.492151767,415380.561528577,2,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,2345.55154507787,593.565884638585,3511.27330393192
"L178",460,"Malabo",476839.492151767,415380.561528577,1,474656.387942084,413489.949758617,189560,2731,481921.8102,412025.9856,6089.59246616581,7411.44733797206,3511.27330393192
"L181",279,"Riaba",467486.900049192,379789.178371421,1,473378.453717362,378390.250101198,2187,10886,477927.9965,415009.0137,36734.9056847477,36900.3006361199,329.878787878788
"L182",571,"Baney",477936.924927964,414582.580156125,2,484180.090192218,408103.75112541,27025,603,474930.941,410039.3851,5447.61972729153,9449.52060495593,866.425438596491
"L182",793,"Baney",477936.924927964,414582.580156125,1,484180.090192218,408103.75112541,27025,141,460948.2651,406067.6188,19003.134732106,23320.8818864546,866.425438596491
"L182",2252,"Baney",477936.924927964,414582.580156125,2,484180.090192218,408103.75112541,27025,602,444955.6301,381222.7701,46911.0086814365,47551.5027145768,866.425438596491
"L182",219,"Baney",477936.924927964,414582.580156125,5,484180.090192218,408103.75112541,27025,3185,476929.6398,416003.3162,1741.58382955939,10722.5071348866,866.425438596491
"L183",335,"Luba",463082.28299022,384277.397868666,2,454405.650260343,382376.876239581,7178,19485,474931.9596,414015.669,32012.1790204464,37713.9573956912,643.295321637427
"L183",2252,"Luba",463082.28299022,384277.397868666,1,454405.650260343,382376.876239581,7178,602,444955.6301,381222.7701,18382.2277161288,9520.2332961073,643.295321637427
"L183",2152,"Luba",463082.28299022,384277.397868666,1,454405.650260343,382376.876239581,7178,276,462937.3641,383203.0908,1084.03743594401,8571.62595670396,643.295321637427
"L183",451,"Luba",463082.28299022,384277.397868666,1,454405.650260343,382376.876239581,7178,3833,472934.1979,412028.0587,29447.5704255086,34964.2631687853,643.295321637427
"L183",2453,"Luba",463082.28299022,384277.397868666,2,454405.650260343,382376.876239581,7178,80,468929.3991,378230.806,8411.30430001608,15103.9458019743,643.295321637427
"L187",220,"Luba",463295.188011906,378751.964853543,1,454405.650260343,382376.876239581,7178,3384,477928.2225,416003.0837,40022.1382942312,41036.9739739786,620.076923076923
"L187",334,"Luba",463295.188011906,378751.964853543,1,454405.650260343,382376.876239581,7178,11234,473933.3547,414015.9312,36833.6519091941,37180.1161842051,620.076923076923
"L188",2198,"Luba",457071.867603306,379217.656725864,2,454405.650260343,382376.876239581,7178,848,449950.8711,382214.3772,7725.86078053444,4457.74195140231,1591.55303599909
"L188",335,"Luba",457071.867603306,379217.656725864,6,454405.650260343,382376.876239581,7178,19485,474931.9596,414015.669,39113.7385628281,37713.9573956912,1591.55303599909
"L188",277,"Luba",457071.867603306,379217.656725864,1,454405.650260343,382376.876239581,7178,11034,475930.81,415009.488,40456.3331788487,39092.4526235432,1591.55303599909
"L188",279,"Luba",457071.867603306,379217.656725864,1,454405.650260343,382376.876239581,7178,10886,477927.9965,415009.0137,41424.6224678695,40226.324314483,1591.55303599909
"L188",510,"Luba",457071.867603306,379217.656725864,1,454405.650260343,382376.876239581,7178,1065,472933.9233,411033.9866,35551.1414385648,34125.1648500237,1591.55303599909
"L188",450,"Luba",457071.867603306,379217.656725864,1,454405.650260343,382376.876239581,7178,2729,471935.5714,412028.34,36020.419590442,34445.7172707728,1591.55303599909
"L188",2083,"Luba",457071.867603306,379217.656725864,1,454405.650260343,382376.876239581,7178,302,452948.5788,384201.1677,6468.1444158892,2334.7583543277,1591.55303599909
"L191",2919,"Malabo",472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,45284.2542911766,44771.9572592894,4092.14634385496
"L191",339,"Malabo",472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,189560,3051,478926.3735,414014.7227,6304.80000755031,4302.11149376872,4092.14634385496
"L191",392,"Malabo",472641.175007833,414511.495333371,2,474656.387942084,413489.949758617,189560,136,472934.4732,413022.131,1517.96902045041,1784.33314432056,4092.14634385496
"L191",396,"Malabo",472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,189560,4531,476928.9325,413021.1053,4539.39718059655,2320.40382133982,4092.14634385496
"L191",2918,"Malabo",472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,45508.5617996622,45043.5447614628,4092.14634385496
"L191",451,"Malabo",472641.175007833,414511.495333371,4,474656.387942084,413489.949758617,189560,3833,472934.1979,412028.0587,2500.66389730903,2258.99623911113,4092.14634385496
"L191",394,"Malabo",472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,2732.45649187492,543.279520707583,4092.14634385496
"L191",335,"Malabo",472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,2343.82972943317,593.565884638585,4092.14634385496
"L191",337,"Malabo",472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,189560,15012,476929.1677,414015.1754,4316.62076216342,2332.67867533397,4092.14634385496
"L191",276,"Malabo",472641.175007833,414511.495333371,4,474656.387942084,413489.949758617,189560,3237,474932.2158,415009.7405,2344.59296199631,1544.61804495351,4092.14634385496
"L191",275,"Malabo",472641.175007833,414511.495333371,1,474656.387942084,413489.949758617,189560,841,473933.6211,415010.0033,1385.2534403315,1683.13834151785,4092.14634385496
"L191",395,"Malabo",472641.175007833,414511.495333371,4,474656.387942084,413489.949758617,189560,15397,475930.3186,413021.3464,3610.95685567161,1357.38293376808,4092.14634385496
"L191",391,"Malabo",472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,189560,1236,471935.8568,413022.413,1647.6771436963,2760.41306976114,4092.14634385496
"L191",336,"Malabo",472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,3326.58587074122,1378.27448406548,4092.14634385496
"L191",278,"Malabo",472641.175007833,414511.495333371,3,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,4317.01969285676,2734.01899847646,4092.14634385496
"L193",2252,"Malabo",474817.125732438,414498.871298048,1,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,44710.2654023535,43855.5116207255,1235.1123741701
"L193",336,"Malabo",474817.125732438,414498.871298048,1,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,1213.86685319317,1378.27448406548,1235.1123741701
"L193",279,"Malabo",474817.125732438,414498.871298048,1,474656.387942084,413489.949758617,189560,10886,477927.9965,415009.0137,3152.42164101479,3607.07330314175,1235.1123741701
"L193",519,"Malabo",474817.125732438,414498.871298048,1,474656.387942084,413489.949758617,189560,732,481921.6268,411031.9184,7905.29555527619,7669.78577422564,1235.1123741701
"L193",645,"Malabo",474817.125732438,414498.871298048,1,474656.387942084,413489.949758617,189560,3228,489910.4617,409042.6432,16049.2746156211,15889.1567377961,1235.1123741701
"L193",338,"Malabo",474817.125732438,414498.871298048,1,474656.387942084,413489.949758617,189560,6008,477927.7709,414014.9439,3148.06275113062,3313.2409066997,1235.1123741701
"L195",2919,"Malabo",474015.873638375,410873.582553803,1,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,42079.2133069772,44771.9572592894,9.90909090909091
"L198",452,"Riaba",474392.644101973,376034.157403997,1,473378.453717362,378390.250101198,2187,4216,473932.8238,412027.7876,35996.5671890634,33642.1053914862,521.386666666667
"L198",338,"Riaba",474392.644101973,376034.157403997,2,473378.453717362,378390.250101198,2187,6008,477927.7709,414014.9439,38144.9507056062,35913.9958106402,521.386666666667
"L207",502,"Malabo",466668.598914398,411784.303049751,1,474656.387942084,413489.949758617,189560,2028,464944.8089,411036.5162,1878.99898520456,10016.6912559586,443.242105263158
"L207",335,"Malabo",466668.598914398,411784.303049751,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,8559.32963638379,593.565884638585,443.242105263158
"L208",333,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,1881,472934.7491,414016.2036,4740.52524827949,1800.27314820376,3084.76789647388
"L208",1321,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,246,457948.4245,397122.0967,26775.1660430824,23389.3705800413,3084.76789647388
"L208",337,"Malabo",477445.842249752,415473.124402183,2,474656.387942084,413489.949758617,189560,15012,476929.1677,414015.1754,1546.79277323349,2332.67867533397,3084.76789647388
"L208",2258,"Malabo",477445.842249752,415473.124402183,3,474656.387942084,413489.949758617,189560,336,450949.3504,381219.8213,43305.3444017478,40042.2878936435,3084.76789647388
"L208",2199,"Malabo",477445.842249752,415473.124402183,3,474656.387942084,413489.949758617,189560,1050,450949.8119,382213.9081,42523.112460524,39245.2867166322,3084.76789647388
"L208",457,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,885,478925.9443,412026.5849,3750.91143847103,4513.37436989818,3084.76789647388
"L208",645,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,3228,489910.4617,409042.6432,14025.6132319096,15889.1567377961,3084.76789647388
"L208",340,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,313,479924.9756,414014.5118,2876.39581621798,5294.63702669053,3084.76789647388
"L208",2918,"Malabo",477445.842249752,415473.124402183,2,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,47780.7144224476,45043.5447614628,3084.76789647388
"L208",2198,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,848,449950.8711,382214.3772,43152.2618640601,39856.2918659504,3084.76789647388
"L208",1408,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,66,485914.047,396120.3037,21124.4446275624,20698.7799559757,3084.76789647388
"L208",396,"Malabo",477445.842249752,415473.124402183,2,474656.387942084,413489.949758617,189560,4531,476928.9325,413021.1053,2505.91168377059,2320.40382133982,3084.76789647388
"L208",336,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,2102.61236394379,1378.27448406548,3084.76789647388
"L208",277,"Malabo",477445.842249752,415473.124402183,3,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,1584.38676819098,1983.21659148156,3084.76789647388
"L208",1729,"Malabo",477445.842249752,415473.124402183,5,474656.387942084,413489.949758617,189560,100,452951.2732,390165.6805,35220.0316552273,31861.1604059787,3084.76789647388
"L208",2252,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,47209.1162315178,43855.5116207255,3084.76789647388
"L208",220,"Malabo",477445.842249752,415473.124402183,1,474656.387942084,413489.949758617,189560,3384,477928.2225,416003.0837,716.622329523692,4125.62038749364,3084.76789647388
"L211",2918,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,398,461933.8505,370280.4836,43982.0300387749,43880.4597371349,5741.55145287419
"L211",220,"Baney",482125.502495626,409353.698927373,5,484180.090192218,408103.75112541,27025,3384,477928.2225,416003.0837,7863.29938487185,10073.9915011368,5741.55145287419
"L211",338,"Baney",482125.502495626,409353.698927373,8,484180.090192218,408103.75112541,27025,6008,477927.7709,414014.9439,6272.8107929186,8604.28361632759,5741.55145287419
"L211",331,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,484,470937.5359,414016.7791,12120.8462262824,14502.7288470348,5741.55145287419
"L211",508,"Baney",482125.502495626,409353.698927373,6,484180.090192218,408103.75112541,27025,486,470936.6492,411034.5579,11314.4034291205,13563.8621957145,5741.55145287419
"L211",2198,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,848,449950.8711,382214.3772,42092.1570992297,42917.3522239283,5741.55145287419
"L211",2252,"Baney",482125.502495626,409353.698927373,3,484180.090192218,408103.75112541,27025,602,444955.6301,381222.7701,46614.8964452116,47551.5027145768,5741.55145287419
"L211",334,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,11234,473933.3547,414015.9312,9425.90554107668,11830.0237312463,5741.55145287419
"L211",337,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,15012,476929.1677,414015.1754,6980.77776562804,9355.25595279793,5741.55145287419
"L211",277,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,11034,475930.81,415009.488,8388.21585019186,10758.2445348109,5741.55145287419
"L211",278,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,13054,476929.4035,415009.2457,7680.14674792844,10012.9073114853,5741.55145287419
"L211",395,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,15397,475930.3186,413021.3464,7199.44035908957,9604.24253173729,5741.55145287419
"L211",459,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,615,480923.1887,412026.1752,2930.47571068368,5098.31520709869,5741.55145287419
"L211",645,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,3228,489910.4617,409042.6432,7791.17099538345,5806.77844806679,5741.55145287419
"L211",509,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,2573,471935.2866,411034.2672,10327.8656903749,12590.5972644436,5741.55145287419
"L211",502,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,2028,464944.8089,411036.5162,17262.911295602,19457.5732652731,5741.55145287419
"L211",335,"Baney",482125.502495626,409353.698927373,4,484180.090192218,408103.75112541,27025,19485,474931.9596,414015.669,8572.10734587928,10976.278622858,5741.55145287419
"L211",1990,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,117,477921.6743,386181.0721,23550.8557292302,22798.5005018116,5741.55145287419
"L211",460,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,2731,481921.8102,412025.9856,2680.03854673738,4525.89789952382,5741.55145287419
"L211",450,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,2729,471935.5714,412028.34,10535.1032553546,12858.0962155183,5741.55145287419
"L211",279,"Baney",482125.502495626,409353.698927373,2,484180.090192218,408103.75112541,27025,10886,477927.9965,415009.0137,7042.84330088414,9315.11281522144,5741.55145287419
"L211",398,"Baney",482125.502495626,409353.698927373,6,484180.090192218,408103.75112541,27025,3320,478926.1587,413020.6537,4866.45230399945,7195.81316134092,5741.55145287419
"L211",394,"Baney",482125.502495626,409353.698927373,1,484180.090192218,408103.75112541,27025,13462,474931.7041,413021.5977,8074.9128022008,10474.6293605995,5741.55145287419
"L211",2919,"Baney",482125.502495626,409353.698927373,3,484180.090192218,408103.75112541,27025,218,462932.8897,370280.139,43532.7402229725,43382.8210582246,5741.55145287419
"L213",3104,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,53,470924.379,367295.5167,5801.24852818277,11362.9042045617,4375.63709627649
"L213",645,"Riaba",470733.551254923,373093.625810516,4,473378.453717362,378390.250101198,2187,3228,489910.4617,409042.6432,40744.149831453,34826.3763636343,4375.63709627649
"L213",335,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,19485,474931.9596,414015.669,41136.847854861,35659.2744211452,4375.63709627649
"L213",338,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,6008,477927.7709,414014.9439,41548.8997505628,35913.9958106402,4375.63709627649
"L213",1815,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,123,479920.0063,389162.859,18509.7599010149,12603.2143787992,4375.63709627649
"L213",2919,"Riaba",470733.551254923,373093.625810516,3,473378.453717362,378390.250101198,2187,218,462932.8897,370280.139,8292.52848818789,13224.3604652393,4375.63709627649
"L213",2573,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,301,470926.7767,376242.1089,3154.40673303083,3259.63660823496,4375.63709627649
"L213",2206,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,67,457942.3652,382210.8891,15707.9257249782,15901.8901730272,4375.63709627649
"L213",337,"Riaba",470733.551254923,373093.625810516,2,473378.453717362,378390.250101198,2187,15012,476929.1677,414015.1754,41387.9074602605,35801.4367355803,4375.63709627649
"L213",2570,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,24,467929.8424,376242.9636,4216.52841274027,5856.46690470583,4375.63709627649
"L213",334,"Riaba",470733.551254923,373093.625810516,4,473378.453717362,378390.250101198,2187,11234,473933.3547,414015.9312,41047.2145276302,35630.0023695495,4375.63709627649
"L213",277,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,11034,475930.81,415009.488,42236.8441239526,36708.0795858706,4375.63709627649
"L213",219,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,3185,476929.6398,416003.3162,43354.7349499427,37780.3343546137,4375.63709627649
"L213",336,"Riaba",470733.551254923,373093.625810516,11,473378.453717362,378390.250101198,2187,17457,475930.564,414015.4171,41250.4781040482,35716.4638589448,4375.63709627649
"L213",2252,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,602,444955.6301,381222.7701,27029.3212261923,28563.6144758907,4375.63709627649
"L213",272,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,247,470937.8329,415010.8533,41917.7252650433,36701.8420330409,4375.63709627649
"L213",2512,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,104,468929.1098,377236.7376,4519.0025740649,4596.43909840968,4375.63709627649
"L213",453,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,2600,474931.4491,412027.5267,39159.5580259768,33673.1075435998,4375.63709627649
"L213",394,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,13462,474931.7041,413021.5977,40148.0687769416,34666.1625113055,4375.63709627649
"L213",454,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,3624,475930.0738,412027.2759,39278.9123557648,33733.6667090227,4375.63709627649
"L213",399,"Riaba",470733.551254923,373093.625810516,2,473378.453717362,378390.250101198,2187,574,479924.7709,413020.4433,40971.0784993828,35243.5036516247,4375.63709627649
"L213",339,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,3051,478926.3735,414014.7227,41733.1823250748,36053.8827570265,4375.63709627649
"L213",2225,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,27,476921.9211,382205.0309,11014.246412902,5206.6028881343,4375.63709627649
"L213",398,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,3320,478926.1587,413020.6537,40758.880907561,35071.952953754,4375.63709627649
"L213",1757,"Riaba",470733.551254923,373093.625810516,1,473378.453717362,378390.250101198,2187,137,480919.0384,390156.7335,19871.934792703,13975.3550556085,4375.63709627649
"L214",2324,"Luba",460436.721462844,381316.358879664,1,454405.650260343,382376.876239581,7178,276,457941.5747,380222.7313,2724.29415649865,4140.42293294859,19.7142857142857
"L215",1000,"Luba",449584.431543334,377811.279215217,1,454405.650260343,382376.876239581,7178,140,490908.5644,403078.1677,48436.5524171345,41964.3444940627,1462.18620723761
"L215",509,"Luba",449584.431543334,377811.279215217,9,454405.650260343,382376.876239581,7178,2573,471935.2866,411034.2672,40041.5740499935,33593.6631949972,1462.18620723761
"L215",336,"Luba",449584.431543334,377811.279215217,2,454405.650260343,382376.876239581,7178,17457,475930.564,414015.4171,44775.6439976529,38266.423654113,1462.18620723761
"L215",460,"Luba",449584.431543334,377811.279215217,4,454405.650260343,382376.876239581,7178,2731,481921.8102,412025.9856,47078.1498296342,40450.0771778108,1462.18620723761
"L215",2258,"Luba",449584.431543334,377811.279215217,1,454405.650260343,382376.876239581,7178,336,450949.3504,381219.8213,3671.67027781878,3644.82988050432,1462.18620723761
"L215",2496,"Luba",449584.431543334,377811.279215217,1,454405.650260343,382376.876239581,7178,482,452945.4879,377242.5779,3408.829860614,5337.89223930101,1462.18620723761
"L215",335,"Luba",449584.431543334,377811.279215217,3,454405.650260343,382376.876239581,7178,19485,474931.9596,414015.669,44195.6447885077,37713.9573956912,1462.18620723761
"L215",2252,"Luba",449584.431543334,377811.279215217,1,454405.650260343,382376.876239581,7178,602,444955.6301,381222.7701,5750.13676870114,9520.2332961073,1462.18620723761
"L221",1815,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,123,479920.0063,389162.859,24829.9116193183,24890.0185414912,6552.43040828224
"L221",1028,"Malabo",470950.408184029,412316.062248387,10,474656.387942084,413489.949758617,189560,426,459947.9722,402091.6912,15019.6990954467,18608.0034343042,6552.43040828224
"L221",2324,"Malabo",470950.408184029,412316.062248387,3,474656.387942084,413489.949758617,189560,276,457941.5747,380222.7313,34629.6352850838,37230.2673330598,6552.43040828224
"L221",2199,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,1050,450949.8119,382213.9081,36140.8845504644,39245.2867166322,6552.43040828224
"L221",509,"Malabo",470950.408184029,412316.062248387,2,474656.387942084,413489.949758617,189560,2573,471935.2866,411034.2672,1616.47271561113,3665.34709715031,6552.43040828224
"L221",2919,"Malabo",470950.408184029,412316.062248387,2,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,42793.6846507292,44771.9572592894,6552.43040828224
"L221",502,"Malabo",470950.408184029,412316.062248387,5,474656.387942084,413489.949758617,189560,2028,464944.8089,411036.5162,6140.39582195452,10016.6912559586,6552.43040828224
"L221",2918,"Malabo",470950.408184029,412316.062248387,7,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,42991.7222820183,45043.5447614628,6552.43040828224
"L221",277,"Malabo",470950.408184029,412316.062248387,5,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,5662.06186189933,1983.21659148156,6552.43040828224
"L221",506,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,295,468939.3224,411035.1105,2384.3874291778,6221.82241775943,6552.43040828224
"L221",734,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,37,460948.6565,407061.6996,11297.9362535709,15140.1552630765,6552.43040828224
"L221",391,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,1236,471935.8568,413022.413,1212.45220896431,2760.41306976114,6552.43040828224
"L221",519,"Malabo",470950.408184029,412316.062248387,6,474656.387942084,413489.949758617,189560,732,481921.6268,411031.9184,11046.1153055169,7669.78577422564,6552.43040828224
"L221",394,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,4043.32752123882,543.279520707583,6552.43040828224
"L221",454,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,3624,475930.0738,412027.2759,4988.03239783946,1939.50779357447,6552.43040828224
"L221",460,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,2731,481921.8102,412025.9856,10975.2360638843,7411.44733797206,6552.43040828224
"L221",393,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,6916,473933.089,413021.8593,3065.05046092635,861.550948620239,6552.43040828224
"L221",2325,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,108,458940.5253,380222.3399,34267.2482271844,36792.9640595863,6552.43040828224
"L221",512,"Malabo",470950.408184029,412316.062248387,2,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,4182.31292269437,2471.81742405851,6552.43040828224
"L221",279,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,10886,477927.9965,415009.0137,7479.21962693396,3607.07330314175,6552.43040828224
"L221",511,"Malabo",470950.408184029,412316.062248387,3,474656.387942084,413489.949758617,189560,2095,473932.5594,411033.7161,3246.17274943888,2560.66623050693,6552.43040828224
"L221",395,"Malabo",470950.408184029,412316.062248387,3,474656.387942084,413489.949758617,189560,15397,475930.3186,413021.3464,5029.6056988207,1357.38293376808,6552.43040828224
"L221",514,"Malabo",470950.408184029,412316.062248387,1,474656.387942084,413489.949758617,189560,1165,476928.4638,411032.9657,6114.20360309688,3346.50554585253,6552.43040828224
"L221",335,"Malabo",470950.408184029,412316.062248387,11,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,4329.1355705436,593.565884638585,6552.43040828224
