areaId,N1,w_total,Peri,Malabo,Baney,Luba,Riaba,Moka,Ureka,N2.ti_mal,N2.ti_ban,N2.ti_lub,N2.ti_ria,N2.ti_mok,N2.ti_ure,N2.to,t.ti_mal,t.ti_ban,t.ti_lub,t.ti_ria,t.ti_mok,t.ti_ure,t.to,t_mal,to,ti_ban,ti_mal,ti_lub,ti_ria,ti_mok,ti_ure,d.to,d.ti_ban,d.ti_mal,d.ti_lub,d.ti_ria,d.ti_mok,d.ti_ure,d_mal
1000,140,18,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,31.2082051965517,15.0511536447027,93.4902340992106,50.7919437546154,94.377952414,143.7193767,171.208205196552,31.2082051965517,2,0,14,0,2,0,0,254457.22046064,12680.2596364102,18971.2053480321,43913.5919196342,30605.5485821579,43549.4628157812,57264.0197850965,18971.2053480321
1027,70,4,1,0,0,0,0,0,0,189560,27025,6434,2187,680,64,1071785,20.4574603292299,40.9043005102703,52.4261266096053,63.5705811603846,73.42266041,103.8586318,160.45746032923,20.4574603292299,2,1,0,0,1,0,0,255348.229910577,24588.4159263514,19862.2147979686,20722.3600221527,28137.7028642769,32068.0909411094,43036.2856961839,19862.2147979686
1028,426,30,1,0,0,0,0,0,0,189560,27025,6434,2187,680,64,1071785,19.998915756069,40.4426050240541,52.8878293900789,63.9612532992308,73.884363188,104.3203345,159.998915756069,19.998915756069,8,8,6,6,2,0,0,254543.654498556,23672.0934076853,19057.6393859479,21073.3721446832,27636.9691154037,31977.3486972785,43163.6045590761,19057.6393859479
1058,168,11,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,31.9463401744828,14.8085163768108,91.9040310973684,48.0488484234615,91.634857054,140.9762813,171.946340174483,31.9463401744828,2,0,8,1,0,0,0,254229.325445221,12698.8749630742,18743.3103326133,42567.8234965972,29220.1938446172,42144.1761010688,55860.2459500695,18743.3103326133
1116,233,23,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,33.5138230617241,15.5287096394324,91.3265324110526,46.4813582434615,90.067366886,139.4087912,173.513823061724,33.5138230617241,2,0,18,0,3,0,0,254105.551225305,12872.6279845107,18619.5361126965,41226.27472224,27837.2209432245,40739.1479815568,54456.7425017459,18619.5361126965
1175,403,46,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,35.9096953233333,17.4585932248108,92.6576160205263,47.3210009376923,90.907009582,140.2484339,175.909695323333,35.9096953233333,9,15,21,0,1,0,0,254787.97007607,13701.960988206,19301.9549634617,40788.4447238214,27016.8805141617,39990.6920747587,53698.5090541468,19301.9549634617
1291,3,0,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,38.2163359628736,18.1981494741351,89.1572446552632,41.7788453411538,85.364853978,134.7062783,178.216335962874,38.2163359628736,0,0,0,0,0,0,0,254958.558318302,14577.1978285677,19472.5432056935,38140.9391004507,24247.8755350795,37178.1213966754,50889.4162787662,19472.5432056935
1292,330,48,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,37.7546114087356,17.9286832108108,89.4002795592105,42.2405986980769,85.82660734,135.1680316,177.754611408736,37.7546114087356,5,0,41,2,0,0,0,255578.754109393,14970.8213740833,20092.7389967846,39054.7383190687,24817.4013256386,37845.4500950481,51542.1284005159,20092.7389967846
1320,25,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,26.8949116302184,47.2643872202703,46.0178729667105,57.4356933042308,66.970283606,97.40625497,166.894911630218,26.8949116302184,0,0,0,0,0,0,0,260029.91407064,28620.3836067836,24543.8989580317,15373.0470813251,25267.7006766854,27453.6162794915,37893.7768969546,24543.8989580317
1321,246,50,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,48.4012524834483,68.8160437524324,67.9807349584211,80.6187142903846,90.15330461,120.589276,188.401252483448,48.4012524834483,6,3,39,0,1,1,0,259299.826410681,27765.3027730268,23813.8112980731,15716.5969753253,24627.9547266104,27274.4943696683,37985.8179400312,23813.8112980731
1407,244,27,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,41.3513797050575,20.3589294917297,87.3759691342105,38.6438016003846,82.22981024,131.5712345,181.351379705057,41.3513797050575,3,0,22,0,1,1,0,255527.892300239,15910.0359838765,20041.8771876311,35519.6620997961,21491.6713580313,34366.4610954699,48081.3755957653,20041.8771876311
1408,66,6,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,40.8896407166667,20.0044385684054,87.6433030484211,39.1055549546154,82.691563606,132.0329879,180.889640716667,40.8896407166667,0,0,6,0,0,0,0,256034.153422042,16148.3940973391,20548.1383094344,36444.4566482066,22041.9036834918,35030.3985542297,48730.7573258685,20548.1383094344
1438,128,21,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,36.2669571475862,56.2722513832432,48.0600512876316,59.2495067407692,68.784097044,99.2200684,176.266957147586,36.2669571475862,2,0,19,0,0,0,0,261408.028269877,29681.706709479,25922.0131572687,13500.8706578434,23795.8969566084,25507.396594267,35912.1820069584,25922.0131572687
1439,25,1,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,30.6740235403448,50.6793184456757,42.6787100628684,53.6565813911538,63.191171694,93.62714306,170.674023540345,30.6740235403448,0,0,1,0,0,0,0,260717.833037861,28858.073164895,25231.8179252532,13890.8105772294,23115.4412050869,25314.5056330061,36009.2924840247,25231.8179252532
1465,22,5,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,44.0246980536781,22.4191376745676,85.4879809281579,35.97048325,79.556491902,128.8979162,184.024698053678,44.0246980536781,0,0,5,0,0,0,0,255952.606432622,16715.3528388636,20466.5913200139,34220.7475329166,20120.0183505385,32961.0474632118,46677.8107605089,20466.5913200139
1497,11,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,32.2415698378161,51.917641837027,41.4818054752895,52.0890350973077,61.623625398,92.05959676,172.241569837816,32.2415698378161,0,0,0,0,0,0,0,262126.007486171,30247.4280538029,26639.9923735634,12578.1397415364,23089.0293987715,24536.8090341181,34921.6651074196,26639.9923735634
1498,6,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,31.7798093233333,51.5557222051351,41.8220558925526,52.5508027503846,62.085393054,92.52136442,171.779809323333,31.7798093233333,0,0,0,0,0,0,0,261454.89422839,29439.6174425292,25968.8791157815,12995.8007648596,22387.0925391282,24336.2253856596,35021.5242590003,25968.8791157815
1524,144,21,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,45.1304838357471,23.3456068435946,84.5174946355263,34.8646974663462,78.450706116,127.7921304,185.130483835747,45.1304838357471,1,1,19,0,0,0,0,256854.603811783,17700.2737844794,21368.5886991747,33867.4732350732,19278.8170627984,32215.889890242,45920.2125876275,21368.5886991747
1556,6,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,33.34735542,52.7843386445946,40.7107636501316,50.9832495130769,60.517839818,90.95381118,173.34735542,33.34735542,0,0,0,0,0,0,0,262861.25898432,30834.8250884677,27375.2438717114,11667.1378035857,22403.9777427644,23568.1800931468,33931.3570488134,27375.2438717114
1557,1,1,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,53.8425802754023,73.4604224264865,61.5308183086842,73.1514194319231,82.686009734,113.1219811,193.842580275402,53.8425802754023,0,0,1,0,0,0,0,262208.609963345,30042.804409507,26722.594850737,12116.2482715186,21679.8656376272,23359.2794640615,34034.124098313,26722.594850737
1583,36,2,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,46.236269417931,24.3318482304595,83.5281142897368,33.7589190127692,77.344927654,126.6863519,186.236269417931,46.236269417931,0,0,2,0,0,0,0,257764.437964681,18686.1627229392,22278.4228520731,33539.950591372,18452.825756573,31484.4855578822,45171.7854815342,22278.4228520731
1673,129,24,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,36.0207007678161,54.6350229037838,39.1630373995263,48.3099041638462,57.844494468,88.28046583,176.020700767816,36.0207007678161,4,0,20,0,0,0,0,265016.766490359,32843.3696807195,29530.7513777509,9444.06100880548,21896.4628922006,21908.8020741034,31873.2795438331,29530.7513777509
1729,100,6,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,41.8991219864368,59.1770999678379,39.8405129402368,47.5716757892308,57.106266094,87.54223745,181.899121986437,41.8991219864368,0,0,5,1,0,0,0,267759.672296747,35820.4592498631,32273.6571841385,7677.68929137487,23831.6653993225,22061.3118211189,30832.7517035654,32273.6571841385
1757,137,55,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,51.5882795906896,29.4971303649459,78.4041259973684,28.4069017155385,71.992910358,121.3343346,191.58827959069,51.5882795906896,7,6,36,4,2,0,0,259644.32536356,21533.2000200383,24158.3102509523,29813.5110867992,14316.4890289801,27259.6098849803,40953.2535680891,24158.3102509523
1759,38,13,0,0,1,0,0,0,0,189560,27025,6434,2187,680,64,1071785,50.0153926245977,27.9066945074865,80.626321955,30.6290976751154,74.21510632,123.5565306,190.015392624598,50.0153926245977,2,0,11,0,0,0,0,260199.578265788,21563.8041456128,24713.5631531795,31748.8425184516,15456.4830550943,28657.8468554394,42295.8765496301,24713.5631531795
1790,6,5,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,38.6940595227586,56.2466189391892,37.7901856110526,45.6365524696154,55.17114277,85.60711413,178.694059522759,38.6940595227586,1,0,4,0,0,0,0,267181.892674289,34878.2164656623,31695.8775616809,7222.14061542158,21607.2756672512,20357.6478412949,29839.1717651821,31695.8775616809
1815,123,71,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,53.155860435977,31.0647112107027,76.8365451463158,26.9599040095385,70.42532951,119.7667538,193.155860435977,53.155860435977,14,8,38,7,4,0,0,260399.155389092,22578.5282906116,24913.1402764837,28602.3163400562,12950.805452935,25851.5002968966,39547.4931565918,24913.1402764837
1847,2,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,40.7234432891954,57.5981299905405,37.4505066830263,44.5307749253846,54.065365228,84.50133659,180.723443289195,40.7234432891954,0,0,0,0,0,0,0,269232.262269089,37049.371002327,33746.2471564811,5706.05582894636,22878.1140541604,20280.4847126839,28845.6970783462,33746.2471564811
1990,117,74,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,58.0604680304598,36.1350157527297,73.7712917723684,24.4433454317308,67.360076138,116.7015004,198.06046803046,58.0604680304598,6,2,60,6,0,0,0,263057.819830651,25761.0955833662,27571.8047180428,26081.6535780871,9371.70492368227,22313.2967317232,35989.4988588998,27571.8047180428
2028,28,29,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,141.115116248276,156.238827981081,124.576612593947,138.287742673077,147.82233296,178.2583043,281.115116248276,141.115116248276,10,0,19,0,0,0,0,269224.285059373,36179.7023257938,33738.2699467648,5529.27997903033,17993.5255846263,15932.4263348062,26019.2684529221,33738.2699467648
2083,302,14,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,45.146600745977,59.3125954194595,35.3598925282368,39.1840041857692,48.71859449,79.15456585,185.146600745977,45.146600745977,4,0,10,0,0,0,0,272323.033415446,39692.2300606357,36837.0183028379,1870.93287464022,21401.9669546226,16858.4695054521,24872.1253004432,36837.0183028379
2087,16,11,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,122.443544310345,133.6349101,102.392586298684,108.330428681538,117.865019,150.1810088,262.443544310345,122.443544310345,1,0,10,0,0,0,0,270065.962766958,36913.9190002052,34579.9476543498,5125.73145648311,17617.865766871,15001.12836223,25032.0664886108,34579.9476543498
2132,119,70,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,90.3447011689655,104.510695837027,71.7632992073684,84.3821046107692,93.91669492,123.2726372,230.344701168966,90.3447011689655,16,0,53,0,1,0,0,279747.712957152,47988.3471886486,44261.6978445443,9162.22195974629,30911.1081326873,23345.9411611523,26267.4460873223,44261.6978445443
2140,2,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,50.7419332362069,64.9079279097297,38.5361502524474,44.7793366765385,54.31392698,83.96610758,190.741933236207,50.7419332362069,0,0,0,0,0,0,0,274332.051660067,41827.1286169019,38846.0365474594,1328.3861888237,23074.8227138635,17289.8707598838,24045.5138554331,38846.0365474594
2141,301,12,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,47.8899387658621,62.0559334394595,36.7781808456842,41.9273422088461,51.461932508,81.11411311,187.889938765862,47.8899387658621,3,0,7,0,1,1,0,273718.627656858,41101.2877363854,38232.6125442495,687.615057648121,22103.1185139762,16648.1245394929,23941.5049041081,38232.6125442495
2143,3,2,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,46.7142225152874,59.8032601397297,35.6081228983684,37.6163824192308,47.15097272,77.58694408,186.714222515287,46.7142225152874,0,0,2,0,0,0,0,272542.114085143,39685.210550323,37056.0989725345,1968.86235854534,20167.7035449657,15478.6582040754,23857.9551444706,37056.0989725345
2144,101,17,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,67.6181655187356,80.0757265370271,54.68926789,56.8514229584615,66.386013262,96.82198462,207.618165518736,67.6181655187356,1,0,16,0,0,0,0,271980.646925311,38996.2668586364,36494.6318127032,2927.7646097538,19204.797783902,14959.8540009839,23878.8495481759,36494.6318127032
2152,276,66,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,224.215469152873,225.093725872973,200.336037610526,190.209257061538,202.91444712,251.9529337,364.215469152873,224.215469152873,2,2,62,0,0,0,0,268247.476135282,34042.3196104472,32761.4610226736,10861.8631269804,11720.8420017796,13012.2477836107,25495.8831759062,32761.4610226736
2198,848,130,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,58.9690575077012,73.1350521805406,44.1687286115789,53.0064609492308,62.54105125,89.91097146,198.969057507701,58.9690575077012,21,3,104,0,1,1,0,275732.128037041,43235.6353276712,40246.1129244334,2169.09124718673,23852.0528658961,17258.6384672842,23210.5263985849,40246.1129244334
2199,1050,74,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,54.5734678754023,68.218213392973,40.6455002309211,47.0567613065385,56.591351608,83.89207096,194.573467875402,54.5734678754023,11,2,55,6,0,0,0,275115.195871921,42510.3683118223,39629.180759313,1190.54169376083,22869.7295730963,16555.5074713501,23059.5156140112,39629.180759313
2206,67,31,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,52.0718586029885,60.9337872816216,38.3065094342369,32.2587463307692,42.096221368,79.8093231,192.071858602988,52.0718586029885,1,0,30,0,0,0,0,271282.585258858,37784.620528877,35796.5701462504,5855.36620000984,16051.1046040264,12788.3734007559,23210.420549929,35796.5701462504
2224,44,39,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,63.7849058898851,43.3958294894595,66.5104835389474,18.9187663461923,60.099267904,109.4406922,203.784905889885,63.7849058898851,9,1,27,2,0,0,0,266901.956140161,30014.3158576237,31415.9410275527,23829.2768014734,4927.01740311671,18121.2370470601,31714.4973580567,31415.9410275527
2225,27,9,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,85.9922381531034,65.4027678454054,89.7875221260526,40.2587134757692,83.3763065,132.7177308,225.992238153103,85.9922381531034,2,0,7,0,0,0,0,266943.246997477,29842.0070445557,31457.2318848691,24828.10504555,5501.88908474838,18881.1528993858,32414.8344297792,31457.2318848691
2246,51,25,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,94.3713237365517,108.627010868378,74.9810238218421,88.6852789084615,98.21986922,128.6558406,234.371323736552,94.3713237365517,0,0,19,6,0,0,0,284034.268087523,52389.8450602516,48548.2529749154,13199.2979044034,34613.1027083322,25850.7034878673,26511.7429101135,48548.2529749154
2252,602,200,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,73.6850646785058,87.8510593524324,56.3361777889474,67.7224681215384,77.257058424,104.6269786,213.685064678506,73.6850646785058,21,5,171,2,0,1,0,279752.298537793,47642.383955831,44266.2834251852,7260.10593952937,28651.2644057275,20586.4778308195,23646.1308254254,44266.2834251852
2258,336,50,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,82.0516970877012,95.6964426024324,66.6344634002632,74.5349905192308,84.069580824,111.3703002,222.051697087701,82.0516970877012,5,1,44,0,0,0,0,275907.614948684,43205.6764557999,40421.5998360757,1745.4466835159,22706.3423495566,15849.4926475624,22074.2428929172,40421.5998360757
2306,45,54,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,128.646847255172,142.902534391892,107.452572419737,122.960802430769,132.49539274,162.9313641,268.646847255172,128.646847255172,12,0,42,0,0,0,0,283974.40082238,52174.1438425325,48488.3857097724,12352.6027118868,33537.2982744052,24528.0877812889,25128.365094574,48488.3857097724
2324,276,130,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,77.9596815065517,85.6704448881081,62.374403753421,55.7907408630769,65.325311834,105.697146,217.959681506552,77.9596815065517,10,6,110,3,1,0,0,273039.069174903,39355.3545164463,37553.0540622948,6286.54852808052,15643.4122463078,10943.5066062484,21254.7108828875,37553.0540622948
2325,108,32,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,54.0959632054023,60.8620633,39.5439912973947,30.2346610619231,39.76923203,81.83342771,194.095963205402,54.0959632054023,1,0,30,1,0,0,0,272592.821413371,38763.5937032774,37106.8063007626,7224.90470358433,14655.6087347835,10580.7561661799,21464.9749464974,37106.8063007626
2384,6,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,84.3993336625287,90.3601848113514,68.1031023473684,59.1192595707692,68.653820908,112.1367982,224.399333662529,84.3993336625287,0,0,0,0,0,0,0,273489.934844849,39574.7820486453,38003.9197322407,7601.42396750718,14535.8286640266,9644.99034644376,20499.4983976985,38003.9197322407
2385,8,0,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,55.6636186317241,60.6502234386486,40.7442777217632,28.6670152669231,38.201576604,83.40108313,195.663618631724,55.6636186317241,0,0,0,0,0,0,0,273075.587660725,39011.9266174034,37589.5725481167,8512.11373000405,13540.9176487255,9338.83641236723,20765.5526990851,37589.5725481167
2400,62,9,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,65.0545930368966,45.9993244113514,61.9019319457895,15.7624567535,55.49071631,104.8321406,205.054593036897,65.0545930368966,1,0,3,5,0,0,0,269874.529474392,33134.0460582712,34388.5143617844,23066.446061818,1962.55646635079,15477.4850101415,28903.8110899942,34388.5143617844
2437,28,2,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,63.2377042929885,75.1404284332432,47.4704392227105,51.0046071311538,60.539197432,61.0634623,203.237704292988,63.2377042929885,0,0,2,0,0,0,0,277241.151498295,44033.9524588031,41755.1363856871,4382.31915227682,20476.5535159726,12363.8454079701,18913.9542025749,41755.1363856871
2444,36,30,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,85.4592142763218,90.1574239740541,68.9209171860526,57.9544861973077,66.576153518,113.1966788,225.459214276322,85.4592142763218,0,0,30,0,0,0,0,273987.116112553,39842.8593354158,38501.1009999454,8945.11041170688,13484.6576446047,8382.3411706673,19815.877560559,38501.1009999454
2445,59,11,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,57.2312807409196,60.9559679267568,42.1335508827105,28.0122471719231,36.633914494,84.96874524,197.23128074092,57.2312807409196,3,0,8,0,0,0,0,273604.35328226,39309.2265812713,38118.3381696515,9832.87038976144,12485.90304239,8151.54357277172,20140.6083714922,38118.3381696515
2453,80,20,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,67.3873420036782,54.9489187837838,52.9523375713158,16.3320180918846,46.541121938,95.88254621,207.387342003678,67.3873420036782,2,5,12,1,0,0,0,271405.634942515,35765.0642665779,35919.6198299069,17375.1386088052,4499.32115747529,10381.5300341342,24110.330361105,35919.6198299069
2456,5,0,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,68.3238438456322,50.6228544205405,60.3838381036842,16.099826048,53.972622468,103.3140467,208.323843845632,68.3238438456322,0,0,0,0,0,0,0,271011.979251641,34817.855452008,35525.9641390327,20292.3380957624,1518.36063262302,12498.327510696,26079.0906107445,35525.9641390327
2457,180,45,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,66.7203952971264,48.6782112313513,59.87238331,14.8182167963846,53.461167674,102.8025919,206.720395297126,66.7203952971264,6,1,37,1,0,0,0,270936.113769384,34554.1302297493,35450.0986567755,21269.6564201985,563.573422817742,13279.4632167738,26777.7570535111,35450.0986567755
2458,70,5,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,65.9667140274713,47.5669865213514,60.3342698381579,14.9183310023462,53.9230542,103.2644785,205.966714027471,65.9667140274713,1,3,1,0,0,0,0,270888.275441537,34317.4589987561,35402.2603289287,22248.8945408648,570.65479225049,14088.1532844919,27494.9765822034,35402.2603289287
2493,375,43,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,295.155212222988,307.057936364865,264.042438886842,282.922115057692,292.45670536,287.4520592,435.155212222988,295.155212222988,6,0,35,1,1,0,0,279720.443100039,46766.249609484,44234.4279874313,5710.9759774189,23483.0460857284,14255.9979686661,18334.3252101608,44234.4279874313
2495,224,11,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,98.4201726167816,110.322896762703,78.8039921768421,86.1870754538462,95.721665748,90.7170196,238.420172616782,98.4201726167816,0,0,11,0,0,0,0,278615.114749485,45438.897286652,43129.0996368769,5294.86454553365,21486.1210250812,12556.9121271602,18004.6955262177,43129.0996368769
2496,482,14,0,0,0,1,0,0,0,189560,27025,6434,2187,680,64,1071785,66.002159805862,77.9048839472973,49.7984017621842,53.7690626415385,63.303652948,58.29900679,206.002159805862,66.002159805862,1,0,12,1,0,0,0,278086.831108574,44793.8844753084,42600.8159959662,5360.92677700775,20487.7365144077,11742.7203934571,17921.3360248999,42600.8159959662
2512,104,13,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,67.5943378428735,54.4924843027027,53.408791248421,15.7891680958462,46.997575612,96.33899988,207.594337842874,67.5943378428735,3,0,10,0,0,0,0,272385.227617138,36696.5360874192,36899.2125045302,17647.4570927313,4549.53544313957,9633.42021021945,23339.8220622628,36899.2125045302
2514,40,14,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,68.9006193535632,53.4457626448649,56.4646663147368,15.3229850066154,50.053450678,99.39487495,208.900619353563,68.9006193535632,8,0,6,0,0,0,0,272103.038856812,36056.4671513854,36617.0237442043,19562.5498359775,2596.78933127596,11094.8244791875,24670.3411901071,36617.0237442043
2515,66,11,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,68.2483195878161,51.07931526,58.8311137010526,14.8988329093077,52.419898062,101.7613223,208.248319587816,68.2483195878161,5,0,6,0,0,0,0,272002.128027975,35773.9881025126,36516.1129153671,20526.0148908031,1661.21426586992,11884.245611575,25368.4692462809,36516.1129153671
2570,24,3,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,70.3377697635632,57.2359162237838,56.1522231663158,18.1105335673846,49.741007534,99.08243181,210.337769763563,70.3377697635632,1,0,2,0,0,0,0,273541.589225547,37978.7395775597,38055.5741129384,17038.469363248,5753.29219721139,8225.17252448855,21936.6747186051,38055.5741129384
2572,58,7,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,67.8904727342529,52.9248184381081,54.976466675,14.7488490409231,48.56525104,97.90667531,207.890472734253,67.8904727342529,0,0,6,1,0,0,0,273215.188241054,37307.1928207886,37729.1731284463,18909.7634870881,3892.74994483966,9692.99113960347,23261.6502831249,37729.1731284463
2573,301,45,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,67.8325413937931,51.8135745808108,56.0876817765789,14.0982849378462,49.67646614,99.01789041,207.832541393793,67.8325413937931,8,2,34,0,1,0,0,273090.738735765,37007.303813937,37604.7236231568,19854.6636128603,3028.84467345104,10492.7787816165,23959.1739615375,37604.7236231568
2574,29,0,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,67.5071602544828,50.7023307237838,57.1989256355263,13.8807214922308,50.787709998,100.1291343,207.507160254483,67.5071602544828,0,0,0,0,0,0,0,272992.483792167,36732.1344178366,37506.468679559,20804.6136662735,2278.19648838682,11324.2548599134,24677.4363339021,37506.468679559
2629,10,0,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,72.6603288103448,58.7887001337838,58.9166777265789,19.7269936136538,52.505462088,101.8468864,212.660328810345,72.6603288103448,0,0,0,0,0,0,0,274518.211288888,38908.0135606186,39032.1961762795,17429.8359536636,6124.33838717001,7525.46829715278,21180.4016546346,39032.1961762795
2632,15,1,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,69.4647529667816,53.4457742548649,57.7199102078947,15.168501362,51.296270354,100.6501188,209.464752966782,69.4647529667816,0,0,1,0,0,0,0,274078.765372469,37960.3551184485,38592.7502598613,20191.5414047494,3685.21615396892,9953.7950043513,23268.7487226797,38592.7502598613
2635,35,5,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,73.0287371654023,56.2239076345946,62.7205025444737,17.4255682486923,55.989614888,105.6507112,213.028737165402,73.0287371654023,0,0,5,0,0,0,0,273868.89636506,37230.3797393539,38382.8812524522,23012.1613486794,2759.93122245036,12628.8421739114,25538.7134270637,38382.8812524522
2693,109,11,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,73.0150578625288,56.2102283318919,62.7068232415789,16.9046393484615,54.000439544,105.6370319,213.015057862529,73.0150578625288,3,0,8,0,0,0,0,274905.508874884,38416.4750954932,39419.493762276,22414.5293631977,3740.638767089,11327.4638799118,24138.5374653035,39419.493762276
2694,355,60,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,74.1698253324138,57.3649958013513,63.8615907123684,17.9775668483077,56.129240832,106.7917993,214.169825332414,74.1698253324138,23,1,33,3,0,0,0,274862.489177755,38203.7281762015,39376.474065147,23345.8282450364,3741.71108701974,12265.5700679942,24931.8267594461,39376.474065147
2859,2,1,0,0,0,0,0,1,0,189560,27025,6434,2187,680,64,1071785,104.835367706897,107.418720748919,89.6859799371053,70.8283345376923,34.159091074,132.5728322,244.835367706897,104.835367706897,0,0,1,0,0,0,0,279831.47853906,44932.8854164754,44345.4634264521,14953.4216102891,13290.8483808396,1146.43537128066,14359.0524692186,44345.4634264521
2860,4,0,0,0,0,0,0,1,0,189560,27025,6434,2187,680,64,1071785,77.7162254563219,80.2995785032433,62.5668376873684,43.2391244457692,16.9637540356,105.45369,217.716225456322,77.7162254563219,0,0,0,0,0,0,0,279544.855086685,44505.209354587,44058.8399740769,15629.0733211021,12437.7958022727,1220.8366669174,14938.2461563995,44058.8399740769
2871,36,6,0,0,0,0,1,0,0,189560,27025,6434,2187,680,64,1071785,146.347239573563,129.542410043243,136.039004954211,84.4428963388461,127.47478006,178.9692136,286.347239573563,146.347239573563,2,0,4,0,0,0,0,277843.399263202,41129.7177924492,42357.3841505941,24561.9663377718,6708.79300607776,11626.346439617,23271.537081634,42357.3841505941
2918,398,149,0,0,0,0,0,1,0,189560,27025,6434,2187,680,64,1071785,117.519673093333,120.103026137297,102.370285333421,82.1779745453846,36.323529032,145.2571376,257.519673093333,117.519673093333,12,0,129,8,0,0,0,280781.587625964,45828.9956061026,45295.5725133558,15715.4414706141,13817.9764186096,418.334206243571,13544.5426878244,45295.5725133558
